症状a,症状b,label,index
阴茎扭转,阴茎又大又粗又红又硬,0,13499
虚汗,浑身发软,0,12911
肾虚,精神状态不好,1,4039
尿有异味,包皮红肿有异味,0,6187
尿等待,尿的黄,0,3594
阴茎增大,阴茎发炎,0,391
尿频,想到性爱就会有尿尿的感觉,0,3642
粉刺,头皮屑,0,1785
尿等待,尿频?尿不尽,0,3179
龟头有珍珠疹,龟头粘连,0,8527
龟头灼热,阴茎勃不起来又短小,0,7472
尿频,尿频老反服,1,6945
小便出血,小便没劲,0,7111
阴茎折断,阴茎勃起不硬,0,3321
阴茎扭转,阴茎过大,0,4092
阴囊红肿,睾丸有点潮湿,0,6405
有点发炎,有点遗精,0,2814
包皮痒,包皮有点长????,0,8899
精液有血,精液粉红色,1,1972
阴茎过大,阴茎发育不良,0,4204
虚汗,经常出虚汗,1,8841
尿等待,尿分杈,0,16125
小便出血,小便疼,0,8768
早射,自动射精,0,9865
龟头结痂,龟头有黑斑,0,15301
阴茎增粗,阴茎不够硬,0,460
尿急,接触就射精,0,5671
包皮垢,包皮颗粒,1,13821
阴茎撕裂,阴茎不坚,0,7065
龟头疼,龟头有红斑,0,12667
尿道口流脓,尿道不适,0,7245
龟头有红点,龟头有红斑,1,5344
性欲减退,射精后腰酸,0,12453
尿浑浊,小便会痛,0,13469
尿多,老是上厕所小便,1,3683
龟头发紫,龟头有一片片红点,1,12831
腰酸乏力,阴不舒服,0,11129
尿有灼热感,有点小,0,15850
精液粘稠,精子很希,0,10172
睾丸痒,睾丸有下坠,0,13146
长疙瘩,小红疙瘩,1,14856
包皮有点长,龟头发青,0,1759
尿不尽,一丁点尿意,0,3436
阴茎增粗,阴茎充血不足,0,420
有点肿,右侧肿大,1,7759
龟头出不来,龟头有小点,0,12854
尿胀,小便不尽,0,9119
龟头脱皮,龟头还有点疼,0,4170
睾丸一个大一个小,睾丸水肿,0,2815
射精出血,反感性生活,0,9868
阴茎过大,阴茎流水,0,5422
包皮红肿,包皮有红斑,1,8823
阴茎增大,阴茎软,0,320
小便出血,拉暗红色血尿,1,1089
龟头有珍珠疹,龟头有白色物体,1,9897
射精无力,射精是果冻,0,12448
阴囊有疙瘩,阴囊两侧很痒,0,10862
长疙瘩,起小红点,1,6209
阴茎水肿,小鸡小,0,2333
小便出血,尿有点红,1,7945
龟头疼,龟头发黑,0,3351
精液有血,尿总是发黄,0,2598
龟头出血,阴茎有点痒,0,12192
尿急,尿尿费劲,0,7010
记忆力减退,头晕无力,0,14763
下面痒,下面发痒,1,6278
钙化,小便红色,0,11417
睾丸扭转,睾丸很疼,0,2976
龟头有红斑,龟头有一块红,1,4133
射精无力,射精有力,0,14183
精液有异味,精液黄,0,2713
龟头充血不足,海绵体收缩,0,13172
射精痛,射精有果冻状,0,674
尿道口刺痛,尿尿的刺痛,1,8437
阴茎过大,阴茎不勃起,0,9360
不射精,射精有快感,0,913
包皮痒,包皮非常厚,0,13849
睾丸肿大,睾丸坠胀,1,1186
睾丸萎缩,睾丸比较小,1,4413
尿里有泡沫,小便都疼,0,9650
龟头有颗粒,尿是白色的,0,6906
尿急,小便有点分叉,0,13315
下面痒,下部瘙痒,1,5383
阴茎增粗,阴茎太长,0,456
阴茎增大,阴茎上起皮,0,12708
阴茎折断,龟头神经损害,0,14709
尿有灼热感,有点胀气,0,15355
尿道流白色液体,尿完偶尔有液体,0,13351
尿不尽,尿尿偶尔分叉,0,8561
有点发炎,有点透明,0,9764
阴茎水肿,阴茎海绵体受伤,0,9683
阴茎水肿,阴茎增粗增长,0,5629
龟头溃烂,龟头变大,0,6344
龟头发紫,龟头出脓,0,15839
睾丸有异味,睾丸硬块,0,861
没有以前硬,硬度不是很硬,1,14031
小腹坠胀,腰酸背疼╯▂╰阴囊潮湿,0,2055
中途疲软,中途疲劳,1,11587
肉芽,小豆豆,1,4591
阴茎疼,鸡吧短,0,7409
早射,插进去动几下就想射,1,15132
睾丸有异味,睾丸有下坠,0,13874
性欲减退,射精之后疼,0,2891
阴茎弯曲,阴茎太细,0,12695
阴茎有异味,阴茎发肿,0,10394
龟头有红点,龟头边缘发紫,1,13205
精液有血,精子成果冻状,0,4434
尿频,尿频尿急尿分叉???,1,14275
龟头有白色分泌物,尿道口有黄色液体,0,15345
包皮红肿,龟头有白带,0,2686
精液有血,精液稀少,0,1191
红肿,起了很多红点,1,10400
龟头红肿,阴茎根部痒,0,14266
精液粘稠,精子很黄,0,3628
阴茎增粗,阴茎包皮裂口,0,2013
龟头发紫,龟头泛白,1,10686
精液像水一样,精液有黑颗粒,0,10530
小肉球,小肉点,1,14045
黄色的,切有点黄,1,6112
阴茎短小,勃起不坚挺,0,2399
包皮痒,包皮内有白色污垢,0,10439
尿道流白色液体,尿道有点痒,0,16016
龟头有红斑,龟头老软,0,11332
尿量少,尿尿的时候痛,0,3893
尿多,尿尿的时候有血,0,7430
尿道口流脓,白的分泌物,0,3315
尿分叉,尿不急,0,15871
钙化,白色透明,0,12617
睾丸变小,睾丸左边小右边大,0,9654
射精无力,射精快??持久性不长???小弟弟不够大,0,3287
龟头有白色分泌物,尿道有些疼,0,954
有点红,有点软,0,10898
睾丸有点硬,睾丸有小疙瘩,0,11752
睾丸扭转,睾丸变硬,0,15808
射精无力,线管堵塞,0,11358
尿无力,小便还疼,0,1558
龟头溃烂,龟头有点脱皮,0,15596
有异味,有点困,0,9942
尿道口刺痛,尿道分泌物,0,11193
包皮紧,包皮短了,0,4941
精液量少,精子里有果冻状颗粒,0,6217
射精出血,性生活会出血,0,12463
睾丸肿大,睾丸越来越小,0,3374
中途疲软,一戴套就软了,1,9401
龟头有红斑,龟头潮湿,0,10222
睾丸挫伤,睾丸发红,0,3335
睾丸变小,睾丸一阵一阵疼,0,15293
阴茎水肿,小鸡鸡小了,0,5611
不射精,生活时间短,0,6022
龟头有红点,阴茎胀痛,0,14483
尿道流白色液体,小便的时候有白色液体,1,9733
龟头有小痘痘,龟头爱软,0,15651
包皮痒,包皮红肿,0,10758
龟头流脓,龟头起小红点,0,5508
睾丸胀,睾丸有时疼痛,0,1161
阴茎增粗,阴茎胀痛,0,4538
黄色的,尿尿发红,0,8479
精液有异味,精液金黄色,0,14117
阴茎疼,阴劲小,0,14664
精液粘稠,精液差,0,15393
尿黄,小便有点痛,0,10418
龟头有珍珠疹,龟头脱皮,0,728
睾丸肿大,睾丸提一下有个小包,0,4228
包皮有点长,龟头上的白色垢,0,15127
囊肿,有点发紫,0,9188
阴茎撕裂,脊髓损伤,0,14026
精液量多,不到十分钟就射了,0,10571
尿黄,尿尿红色,0,12942
睾丸萎缩,睾丸疼肿痛,0,2239
阴茎短小,勃起时间也短,0,10098
早射,二分钟就射精,1,6505
尿有灼热感,有点浑浊,0,12113
精液发黄,精子低,0,11760
有点疼,灼热刺痛,1,12325
睾丸挫伤,睾丸起白皮,0,15120
龟头有红点,龟头溃疡,0,1852
阴囊有疙瘩,龟头小痘痘,0,11929
龟头有小疙瘩,龟头有疙瘩,1,13511
有点疼,隐约疼痛,1,3078
精子有颗粒,射精也少,0,6950
有点发炎,有点儿肿,0,10188
龟头出血,龟头发红脱皮,0,879
睾丸胀,睾丸硬,0,14451
尿道口流脓,白色凸起,0,3102
包皮痒,包皮溃疡洗澡时红?龟头也红,0,6590
包皮水肿,包皮里有污垢,0,5263
龟头发紫,龟头干燥,0,10415
尿浑浊,尿里有泡沫,0,3571
龟头溃烂,龟头溃疡,1,11534
小肉球,小肉包,1,10118
手脚冰凉,冬天手脚冰凉,1,15820
小便出血,小便黄有异味,0,1720
尿失禁,小便增多,0,7532
溃疡,有点红小红嘎子,0,4249
龟头有红斑,龟头臭,0,15153
睾丸有点硬,睾丸偶尔疼,0,12884
睾丸扭转,睾丸会疼,0,6924
精液粘稠,精子想水,0,14067
记忆力减退,易疲劳,0,7443
阴茎疼,阴茎不长,0,11917
肉芽,豆豆,1,8705
小便出血,尿尿少,0,6753
阴茎扭转,阴茎变大变粗,0,6309
记忆力减退,没精力,0,38
阴茎增大,阴茎头发红,0,14194
包皮痒,包皮垢一大堆,0,13342
精液有血,精子?是黄色,0,10255
灼热,发烫,1,5991
尿道有点痒,尿道口红肿疼痛,0,10491
性欲减退,射精后无精流出,0,1234
尿道口流脓,起白色的皮,0,6247
尿黄,尿液是黄色,1,15195
粉刺,白色特痒,0,8917
尿道口红肿,尿道口狭窄,0,13914
睾丸胀,睾丸老是疼,0,1828
记忆力减退,精神不好,0,17
睾丸变小,睾丸下垂,0,13769
龟头溃烂,龟头有点红肿,0,8954
精液有血,精液偏黄,0,130
精液有异味,精液有果冻样,0,7511
硬度不够,勃起不如以前,1,5756
尿急,尿尿也不疼,0,6004
睾丸肿大,睾丸松弛,0,9250
尿不尽,尿不静,1,9433
精液量多,精子活为低,0,15816
精液量多,精液特别少,0,7286
包皮有点长,龟头不能碰,0,3234
阴茎增大,阴茎变短,0,310
睾丸一个大一个小,睾丸钙化,0,11620
尿道有点痒,小便时刺痛,0,665
龟头流脓,龟头有小痘痘,0,11955
精液像水一样,精子一粒粒,0,4933
尿浑浊,尿尿时有点刺痛,0,6580
精液有血,精液里面有果冻,0,5726
睾丸一个大一个小,蛋蛋肿大,1,13458
中途疲软,阴茎硬度不够,1,5875
阴茎增粗,阴茎勃起龟头不硬,0,5143
龟头结痂,阴茎有异味,0,13049
硬度不够,勃起硬度不够射精快,1,9332
精液有血,精液很少,0,9641
阴茎增大,阴茎粗,0,381
尿频,撒尿疼,0,3879
睾丸一个大一个小,"睾丸襄,肿",0,15185
有点肿,有点浑浊,0,11018
阴茎有异味,阴茎缩小,0,700
精液发黄,精液里全是血,0,2044
睾丸潮湿,睾丸上有个疙瘩,0,8672
尿无力,小便小,0,2532
尿有灼热感,有一点痒,0,5040
龟头出不来,龟头还疼,0,9213
阴茎短小,勃起也没那么硬,0,11274
睾丸变小,睾丸老是疼,0,3999
龟头疼,龟头有白带,0,6099
睾丸痒,睾丸皮破了,0,862
尿道流白色液体,有白色物体,0,14508
阴茎短小,勃起比较困难,0,274
尿等待,尿痛?分叉,0,7660
龟头有珍珠疹,龟头发红,0,11747
黄色的,有点水肿,0,8730
射精出血,性生活不好,0,9137
尿量少,小便多点,0,9952
尿道口刺痛,龟头有少量分泌物,0,9585
睾丸胀,睾丸张疙瘩,0,9167
精液像水一样,精子特别多,0,14488
睾丸疼,睾丸疼痛,1,14864
尿有灼热感,有点红肿,0,8729
阴茎有异味,阴茎萎缩,0,3839
精液粘稠,精子成块,0,15249
长疙瘩,红色疙瘩,1,4318
尿多,小便后滴血,0,9471
尿胀,小便上面老疼,0,6970
精液量多,精子活动低,0,10045
尿浑浊,小便有点发红,0,2571
前列腺疼,前列腺肥大伴钙化,0,14970
红肿,红肿疼痛,1,7302
尿道口红肿,小便灼热,0,5046
不射精,勃起疼,0,15576
射精出血,全程有血,0,10338
龟头出不来,龟头剥皮,1,8230
尿道口红肿,烧灼感,0,6770
溃疡,有点失眠,0,10989
阴囊脱皮,睾丸发凉,0,14903
阴茎扭转,阴茎皮肤厚,0,8856
记忆力减退,腰酸没力,0,84
肉芽,起小包,1,10156
记忆力减退,体虚,0,37
尿胀,小便后有血,0,11645
尿痛,小便刺痛带血,1,8265
尿胀,尿尿有氨水味,0,13636
阴囊脱皮,大腿内侧红肿,0,9584
阴茎疼,阴茎潮湿,0,5239
包皮有点长,包皮疼,0,3561
有点红,有点出水,0,14684
精子有颗粒,射精特慢,0,12382
睾丸痒,睾丸起皮,0,4854
龟头上有黑点,龟头起疙瘩,1,15764
精液量少,精子有血,0,8125
睾丸下垂,睾丸隐隐作痛,0,8227
溃疡,有点儿短,0,6664
腰酸乏力,小腹涨疼,0,12602
尿等待,老想尿,0,11116
精液量少,精液黄色,0,12830
尿浑浊,尿尿红色,0,14122
阴茎增粗,阴茎根部痒,0,453
尿胀,尿尿都疼,0,7076
肾虚,心脏供血不足,0,6254
精子有颗粒,射精痛射精无力无快感,0,10490
龟头有珍珠疹,龟头里面疼,0,9041
睾丸有异味,小弟弟疼痛,0,7067
龟头出不来,龟头下面疼,0,14312
包皮水肿,包皮里有白色东西,0,1225
龟头发紫,龟头过敏,0,16049
睾丸挫伤,睾丸皮黑,0,11574
肾虚,冬天手脚冰凉,0,11933
包皮痒,包皮上长痘痘,0,7558
脱皮,生殖器不痒,0,5978
增生,前列腺尿频,0,2425
龟头流脓,龟头有一片红,0,8945
尿胀,小便次数增多,0,2320
精液量少,精子一样,0,6892
龟头痒,龟头白色分泌物,0,13548
射精出血,射精黄色,0,13033
尿胀,小便有点热,0,9464
龟头有白色分泌物,尿道不疼,0,8628
龟头有珍珠疹,龟头上有一片红,0,1996
龟头敏感,龟头没有感觉,0,14964
尿分叉,尿尿有点黄,0,9506
溃疡,有点凸起,0,3221
精液有异味,精液红色,0,16217
龟头有红点,龟头泛白,1,13372
增生,前列腺肥大排尿费劲,0,15545
龟头痒,龟头肿了,0,7968
阴茎折断,阴茎变大,0,16225
睾丸疼,睾丸肿胀疼痛,1,7058
小肉球,小白色疙瘩,1,7823
龟头痒,龟头上有白点点,0,9383
溃疡,有点带黄,0,13798
龟头有红点,阴茎弯曲矫,0,5837
尿痛,尿尿分岔,0,3940
尿道口刺痛,尿道口损伤,0,4965
尿痛,撒尿疼,1,7021
阴茎撕裂,阴茎长疙瘩,0,3132
阴茎折断,阴茎有味道,0,14565
腰酸乏力,右手无力,0,14166
尿无力,小便突然尿血,0,6995
脱皮,生殖器溃疡,0,1744
阴茎增大,阴茎尿尿会疼,0,801
龟头有红斑,龟头红点,1,4336
精液有异味,精液黄黄,0,2162
龟头上有黑点,阴茎上长了一个小疙瘩,1,11879
尿多,小便尿不出,0,10741
肉芽,小红疹子,1,4865
有异味,有点微痛,0,8268
有点发炎,有点儿疼,0,8201
睾丸潮湿,阴囊发热,0,14873
有点发炎,有点微疼,0,14467
灼热,尿道口发红,0,11040
龟头有红斑,龟头粘连,0,2917
阴茎弯曲,阴茎短,0,10867
精液有异味,精液没有精子,0,12784
虚汗,头晕恶心,0,8522
早射,射精不频繁,0,14726
睾丸一个大一个小,睾丸左侧曲张,0,9671
龟头发紫,鬼头软绵绵的,0,6478
尿频,尿尿也疼,0,3739
龟头痒,龟头会痒,1,14109
尿道口流脓,尿道口痛,0,10089
龟头有白色分泌物,尿道口流出,0,7725
龟头痒,龟头上有点红,0,6969
龟头有小痘痘,龟头有红斑,1,7220
阴囊痒,龟头红肿瘙痒,0,812
腰酸乏力,浑身不舒服,0,14775
龟头溃烂,龟头爱软,0,11276
睾丸下垂,睾丸还疼,0,2331
出血,留了一点血,1,12544
龟头有白色分泌物,尿道口没有分泌物,0,14656
阴茎短小,勃起不行,0,207
包皮红肿,包皮溃疡,0,3377
龟头溃烂,龟头就疼,0,1152
有点疼,老是软,0,15927
龟头有小痘痘,龟头掉皮,0,1491
阴茎有异味,阴茎特别硬,0,3090
龟头有红点,阴茎弯,0,725
腰酸乏力,右下腹痛,0,13710
尿无力,小便时间长,0,14469
尿量少,很少做梦,0,14703
尿有异味,小便也不疼,0,12676
龟头敏感,鬼头敏感,1,12812
阴囊发凉,附睾囊肿,0,6174
阴茎过大,阴茎尾损,0,12569
龟头溃烂,龟头流血,0,2364
尿道口流脓,龟头上老有白色的东西,0,6383
龟头流脓,龟头有点发红,0,8126
尿道有点痒,尿道里面痒,1,12100
龟头灼热,阴茎能增长,0,15286
包皮紧,包皮肿了,0,2913
小腹疼,肚子疼痛,1,7635
睾丸有异味,睾丸痒痒,0,3022
睾丸扭转,睾丸左边肿大,0,6202
睾丸下垂,睾丸坠胀,1,12524
阴茎有异味,阴茎憋胀,0,8273
尿分叉,尿尿会刺痛感觉尿不净,0,8674
龟头有红点,龟头小红点,1,4084
精液发黄,精液里面有果冻,0,2725
阴囊肿大,阴囊积水,0,2803
阴茎有异味,阴茎头痒,0,2495
龟头有小痘痘,龟头肿大,0,13512
有点红,有点坚而不久,0,1611
龟头结痂,龟头有白的,0,3993
阴茎短小,勃起行有时怎么不勃起,0,9310
尿道流白色液体,尿检红细胞高,0,5818
小肉球,一个大包,1,1250
睾丸变小,"睾丸襄,肿",0,3735
尿黄,尿尿有味,0,6916
阴茎疼,阴茎不硬,0,11333
阴茎扭转,阴茎痛,0,508
精液有血,精液红色,1,15109
精液粘稠,精子特别少,0,12496
尿痛,尿尿有泡沫,0,10561
小便出血,尿尿也疼,0,13301
精液粘稠,精子有块状,0,6074
射精痛,射精时痛,1,14215
龟头敏感,龟头有敏感,1,14668
精液量多,精子跟果冻,0,16020
睾丸一个大一个小,睾丸大一个小,1,5608
睾丸一个大一个小,睾丸伤,0,1339
精子成活率低,精子活动率低,0,9874
尿道流白色液体,龟头冒乳白色液体,0,14177
睾丸一个大一个小,睾丸皮痒痒,0,3077
睾丸有点硬,睾丸皮破了,0,14416
射精无力,射精太频繁,0,5467
龟头灼热,阴茎老钟不能外翻,0,3673
尿等待,尿频尿急阴囊潮湿,0,15267
龟头脱皮,龟头上有红疹,0,4863
红肿,生殖器长痘,0,8858
龟头疼,龟头发红脱皮,0,14660
包皮紧,包皮有白色小豆豆,0,6150
精子成活率低,精液活力低,0,8833
尿等待,排尿的时候疼,0,9176
龟头有颗粒,白色粘稠状,0,2104
龟头流脓,龟头骚痒,0,14388
龟头发紫,龟头有酥麻感,0,4436
龟头结痂,龟头软软,0,1295
阴茎有异味,阴茎海绵体受伤,0,15909
睾丸有点硬,睾丸酮软膏,0,6829
阴茎增粗,阴茎勃起不好,0,465
尿频,感觉不到疼,0,8651
龟头敏感,龟头开裂,0,7600
阴茎增大,阴茎弯曲,0,298
红肿,瘙痒疼痛,0,2149
尿无力,尿尿尿不尽,0,2879
阴茎短小,勃起不硬,0,198
钙化,白色的疙瘩,0,5673
阴茎增大,阴茎突然软了,0,8309
睾丸有点硬,左睾丸有点疼痛,0,8660
精液有异味,精子稀少,0,8389
肉芽,白色疙瘩,1,7785
尿黄,精液有果冻状,0,9778
死精,精子成活率低?,0,15902
尿道流白色液体,流黄脓,0,15890
脱皮,干燥脱皮,1,5412
精液像果冻,精子有点黄色,0,12071
包皮垢,潮湿有异味,0,13346
尿不尽,尿不长,0,3939
阴茎增粗,阴茎有点弯,0,424
黄色的,颜色有点黄,1,7699
睾丸变小,屁股湿,0,2423
龟头有白色分泌物,尿道内疼痛,0,15088
排尿困难,?排尿困难,1,15479
龟头发紫,龟头流脓,0,9049
精液像果冻,精子发黄不液化,0,5449
有异味,有点儿疼,0,5879
硬不起来,勃起就疼,0,5907
肉芽,个软的肉疙瘩,1,5980
包皮垢,龟头有白色分泌物,1,10789
龟头有小痘痘,龟头有红点痒,1,10466
死精,精子有点黄,0,10680
出血,血丝,1,12950
睾丸潮湿,睾丸隐隐作痛,0,9752
尿多,小便也疼,0,5826
阴茎短小,勃起不硬,0,13043
性欲减退,射精很困难,0,16130
小腹疼,左侧睾丸有点疼,0,4386
龟头出不来,龟头特别痒,0,12999
龟头有白色分泌物,烧灼感,0,4247
有点发炎,有点痛,0,6036
阴茎增大,阴茎头长小鸽豆还洋洋,0,9721
溃疡,有点虚,0,4793
尿胀,小便有点频繁,0,2134
龟头有红斑,龟头发黑,0,11034
睾丸胀,睾丸间质细胞瘤?器官充血急性肿大,1,13517
阴茎增大,阴茎敏感精子尿液,0,15681
不射精,勃起下降,0,11652
包皮有点长,包皮上有个泡,0,1384
尿失禁,尿潴留,0,6019
溃疡,龟头有小疙瘩,0,9930
龟头疼,龟头老发炎,0,9956
龟头充血不足,阴茎静脉血管损伤,0,1171
阴茎水肿,阴茎长小疙瘩,0,2392
尿失禁,小便后还会滴水,0,3200
黄色的,特别上火,0,1906
包皮垢,包皮中下痒,0,2254
睾丸萎缩,睾丸酸坠,0,1219
阴茎疼,鸡巴疼,1,7319
龟头灼热,阴茎敏感度高,0,7028
没有以前硬,勃起不太好,0,8143
精液有异味,精子活力低,0,4798
睾丸胀,睾丸上有硬块,0,14784
阴囊脱皮,阴囊冰凉,0,7297
虚汗,出汗比较多,1,10052
淋巴结肿大,淋巴管堵塞,0,12732
阴茎扭转,阴茎很小,0,518
尿道口流脓,白色分必物,0,5473
精液有血,精液突然变少,0,7193
精液发黄,精子里面有黑,0,12429
尿道口流脓,白色发黄,0,3759
射精出血,尿管出血,0,7196
阴茎扭转,阴茎不长,0,2742
有点红,发红瘙痒,0,4944
精液量少,精子成活率低?,0,3920
阴囊发凉,睾丸涨痛,0,1960
包皮红肿,龟头有点红肿,1,5729
精液粘稠,精子少射的还快,0,5105
睾丸胀,睾丸有点胀痛,1,16050
尿痛,小便发臭,0,6288
长疙瘩,小小的痘痘,1,15389
龟头上有黑点,龟头流血,0,891
尿痛,小便有臭味,0,2628
睾丸变小,蛋蛋里有个疙瘩,0,6331
包皮水肿,包皮垢变多,0,12871
尿量少,尿的时候疼,0,2648
龟头溃烂,龟头上有红疹子,0,8509
睾丸有异味,睾丸肿痛,0,13609
龟头脱皮,龟头粘连,0,3106
尿里有泡沫,尿尿发黄,0,14234
尿急,小便有点痛,0,16171
龟头出血,龟头特别痒,0,9425
记忆力减退,腰膝酸痛,0,46
粉刺,白色分必物,0,5532
阴茎疼,阴茎过短,0,16028
龟头出不来,龟头有点歪,0,11927
龟头上有黑点,龟头麻木,0,6101
龟头红肿,阴茎长了个疙瘩,0,4153
