uuid,sentence,sentence2,label
c9f1a36d-1bf8-11ea-a8ac-e0d55e7e3b80,我应该怎么治疗早泄,我这早泄，要怎么治疗么,1
c9f41346-1bf8-11ea-bc8a-e0d55e7e3b80,您说怎么戒掉手淫的毛病呀,那戒掉手淫呢,0
c9f43b3d-1bf8-11ea-94ac-e0d55e7e3b80,大概需要多少钱啊,那需要花多少钱治,1
c9f3ebac-1bf8-11ea-bbe8-e0d55e7e3b80,哦哦 好的,哦哦好的,1
c9f3295f-1bf8-11ea-a948-e0d55e7e3b80,一套检查下来多少钱啊,检查下来需要多少钱,1
c9f044f8-1bf8-11ea-9e4b-e0d55e7e3b80,具体是什么,那是什么情况？,0
c9f30295-1bf8-11ea-a952-e0d55e7e3b80,费用要多少,那费用多少,1
c9f46238-1bf8-11ea-8b05-e0d55e7e3b80,有什么药可以用不,有什么药可以吃吗,1
c9f1a3a0-1bf8-11ea-9aa1-e0d55e7e3b80,嗯嗯 找时间去看一下,嗯，有时间就去看看,1
c9f301ff-1bf8-11ea-9023-e0d55e7e3b80,以前有手淫，是不是手淫导致的啊,这是不是，手淫导致的？,1
c9f3024f-1bf8-11ea-8da7-e0d55e7e3b80,怎么办？？,咋办呢？,1
c9f24049-1bf8-11ea-9c23-e0d55e7e3b80,你是大夫还是？,大夫你在吗,0
c9f0456d-1bf8-11ea-a569-e0d55e7e3b80,我这怎么治疗,那请问该怎么治疗？,1
cb057922-1bf8-11ea-818b-e0d55e7e3b80,龟头有红点怎么回事,"龟头有三个红点,还脱皮",0
c9f28e3c-1bf8-11ea-bc6d-e0d55e7e3b80,手淫是什么,什么是性生活,0
cb05a04c-1bf8-11ea-a866-e0d55e7e3b80,包皮包茎一样吗,那个，包皮包茎手术是一样的吗,0
c9f4d658-1bf8-11ea-8a94-e0d55e7e3b80,什么原因造成的啊,我想知道是什么原因引起的,1
c9efa98c-1bf8-11ea-84c3-e0d55e7e3b80,咨询你啊,只是先咨询下,1
c9f412f9-1bf8-11ea-92b2-e0d55e7e3b80,好的，那需做什么检查呢？,应该做什么检查,1
c9f108ff-1bf8-11ea-adb4-e0d55e7e3b80,检查什么？,那我做进一步什么检查呢,0
c9f0bb07-1bf8-11ea-ae6e-e0d55e7e3b80,的花多少钱啊,大概得花多少钱,1
c9f3c5c3-1bf8-11ea-86e6-e0d55e7e3b80,是不是制止手淫就好了,是不是手淫的问题?,0
c9f12fd4-1bf8-11ea-be13-e0d55e7e3b80,那是什么原因吗？,好的，大概什么原因造成的呢？,1
c9f30202-1bf8-11ea-a133-e0d55e7e3b80,治疗这种病大概多少钱,治疗，须多少钱。,1
c9f21902-1bf8-11ea-9b9a-e0d55e7e3b80,不方便呀,不方便哦,1
c9f218ef-1bf8-11ea-90b1-e0d55e7e3b80,检查的费用大概多少钱,如果检查是，治疗费用大概得多少,0
c9ef5b0a-1bf8-11ea-b679-e0d55e7e3b80,跟包皮长有关系吗,龟头敏感跟包皮有关系吗,0
c9f093fb-1bf8-11ea-9be6-e0d55e7e3b80,包皮手术大概多少钱左右,做包皮大概多少钱,1
c9f4d656-1bf8-11ea-8c0f-e0d55e7e3b80,4  5天了,35     几年了,0
c9f26767-1bf8-11ea-a8dc-e0d55e7e3b80,这个如何治疗,如何治疗？,1
c9ef5af3-1bf8-11ea-9912-e0d55e7e3b80,我明天直接找您吗？,明天我去医院多直接,0
c9f0e1be-1bf8-11ea-b206-e0d55e7e3b80,你这个医院在哪个位置？四,你是哪个医院的,0
c9f4afd9-1bf8-11ea-b0bf-e0d55e7e3b80,这个怎么能治疗啊,如果是回怎么治疗,1
cb05a070-1bf8-11ea-8e29-e0d55e7e3b80,需要怎么彻底检查都需要检查什么？,检查就需要检查什么怎么检查,0
c9f0941e-1bf8-11ea-84c0-e0d55e7e3b80,哪应该吃西药还是中药,中药，还是西药呢,1
c9f3eb9f-1bf8-11ea-b78d-e0d55e7e3b80,检查要多少钱。,检查要好多少钱？,1
c9f39eee-1bf8-11ea-a43b-e0d55e7e3b80,不是性病吧？,病毒感染就是性病吗,0
c9f39f2b-1bf8-11ea-a055-e0d55e7e3b80,怎么治疗呀？,具体要怎么治疗？,1
c9f0e22a-1bf8-11ea-abaa-e0d55e7e3b80,如果是该怎么治疗？,那怎么治疗啊,1
c9f39f08-1bf8-11ea-9a43-e0d55e7e3b80,我这个怎么治疗,怎么治疗呀？,1
c9f17c51-1bf8-11ea-abfe-e0d55e7e3b80,你有微信么,你的微信电话有吗？,0
c9f43adf-1bf8-11ea-8bea-e0d55e7e3b80,你是医院的人吗,还是去医院才交,0
c9eff709-1bf8-11ea-9bb7-e0d55e7e3b80,奥，需要怎么治疗呢,这个该怎么治疗，,1
c9f39f8b-1bf8-11ea-a475-e0d55e7e3b80,做什么检查？,您说需要什么检查?,1
c9f35114-1bf8-11ea-bc0c-e0d55e7e3b80,不懂什么算尿频尿急,尿频尿不尽,0
c9f06bf6-1bf8-11ea-8473-e0d55e7e3b80,这个应该挂什么科,应该挂什么科啊,1
c9f46229-1bf8-11ea-96bc-e0d55e7e3b80,刚做过包皮手术,我做过包皮过长手术,1
c9f1f151-1bf8-11ea-bff5-e0d55e7e3b80,哦们医院在哪,在我们县医院，,0
c9f4628d-1bf8-11ea-8902-e0d55e7e3b80,得多长时间？,要多久时间呢,1
c9f30204-1bf8-11ea-a1ec-e0d55e7e3b80,是不是早泄,算早泄？,1
c9f4afe4-1bf8-11ea-953c-e0d55e7e3b80,孟医生，包皮过长是什么样！,包皮什么样算过长啊,1
c9f21861-1bf8-11ea-afc5-e0d55e7e3b80,有几天了,有段时间了,1
cb05a096-1bf8-11ea-aa6a-e0d55e7e3b80,那需要怎么治疗啊,好吧 这个要怎么治疗,1
c9f328df-1bf8-11ea-83b5-e0d55e7e3b80,吃什么药物可以治疗呢,用什么药可以治疗？,1
c9f2b489-1bf8-11ea-b6d1-e0d55e7e3b80,你们医院的收费怎么这么贵,你们医院收费怎么说着呢,0
c9f093b4-1bf8-11ea-8546-e0d55e7e3b80,那我现在应该怎么做,那我现在要怎么做呢,1
c9f4622e-1bf8-11ea-a3fc-e0d55e7e3b80,会不会有影响,增大了 有影响吗 ？,0
c9ef81ce-1bf8-11ea-939e-e0d55e7e3b80,如果要治疗怎么了治疗啊,那需要怎么治疗啊,1
cb0578f1-1bf8-11ea-92ad-e0d55e7e3b80,那你加我QQ吧,好，我加你QQ,0
c9f240b5-1bf8-11ea-9b27-e0d55e7e3b80,怎么治疗好啊,那怎么治疗比较好呢,1
c9f0e24a-1bf8-11ea-86e5-e0d55e7e3b80,阳痿早泄怎么治疗,早泄……,0
c9f2b4a6-1bf8-11ea-b11a-e0d55e7e3b80,可以用什么药吗,吃什么补,0
c9f13018-1bf8-11ea-b15b-e0d55e7e3b80,需要多少钱,请问要多少钱,1
c9f30266-1bf8-11ea-9d1f-e0d55e7e3b80,没有去检查过,没去检查过,1
c9f3020e-1bf8-11ea-9b52-e0d55e7e3b80,这什么原因引起的,这是什么引起的?,1
c9f30218-1bf8-11ea-aa11-e0d55e7e3b80,都做什么检查,去检查的,0
c9eff766-1bf8-11ea-8a6d-e0d55e7e3b80,就是包皮的原因是吧,就是包皮,0
cb05ee80-1bf8-11ea-a558-e0d55e7e3b80,这个需要检查什么？,需要做什么检查来确诊,0
c9f4134d-1bf8-11ea-95ff-e0d55e7e3b80,早泄咋了,治疗早泄的,0
c9f39ee3-1bf8-11ea-b209-e0d55e7e3b80,不知道为什么,不知道什么问题,0
c9ef5b11-1bf8-11ea-8a5c-e0d55e7e3b80,龟头有红点是怎么回事,龟头痒有脱皮,0
cb05ee45-1bf8-11ea-a409-e0d55e7e3b80,那是什么原因？,什么原因呢,1
c9efd02c-1bf8-11ea-afa3-e0d55e7e3b80,喝中药调理吗？,和中药吗,1
c9f06c46-1bf8-11ea-973c-e0d55e7e3b80,这个大概需要花多少钱？,大概需要多少钱？,1
c9f04575-1bf8-11ea-b4c8-e0d55e7e3b80,具体要怎么治疗？,这种情况怎么治疗？,1
c9f12fc6-1bf8-11ea-9553-e0d55e7e3b80,能根治吗,可以根治么,1
c9f10901-1bf8-11ea-8c75-e0d55e7e3b80,精子质量怎么检查,检查精子质量,0
c9efa949-1bf8-11ea-af1f-e0d55e7e3b80,这个是要药物治疗吗,这个治疗快？,0
c9f302ca-1bf8-11ea-abe9-e0d55e7e3b80,恩知道了  谢谢,好的我知道了谢谢,1
c9f37811-1bf8-11ea-a632-e0d55e7e3b80,不知道怎么说,我也不知道是怎么引起的,0
c9f4d666-1bf8-11ea-90ab-e0d55e7e3b80,什么是包皮过长,包皮过长什么影响,0
c9f39f37-1bf8-11ea-bfd2-e0d55e7e3b80,得了性病了吗,性病的一种吗？,0
c9f12feb-1bf8-11ea-83ed-e0d55e7e3b80,睾丸上有个小疙瘩阴毛扯的，咋办,我的睾丸上有个小硬疙瘩,0
c9f1cac3-1bf8-11ea-bc6b-e0d55e7e3b80,老师怎么治疗,怎么治疗好啊,1
c9f108e3-1bf8-11ea-a890-e0d55e7e3b80,去了找你就可以吗,可以咨询下吗,0
c9f3292c-1bf8-11ea-9ccb-e0d55e7e3b80,是为什么,为什么会这样,1
c9f2676e-1bf8-11ea-8136-e0d55e7e3b80,我做了手术了,已经做了手术了,1
c9f412b9-1bf8-11ea-97d2-e0d55e7e3b80,我都做什么检查,那我做进一步什么检查呢,1
c9f3ec4c-1bf8-11ea-b1c1-e0d55e7e3b80,是什么原因引起的,对，什么原因,1
c9f41315-1bf8-11ea-9111-e0d55e7e3b80,有早泄呢,还有早泄,1
c9f06ba5-1bf8-11ea-92aa-e0d55e7e3b80,需要怎么治疗,这个怎么治疗呢,1
c9f0e24f-1bf8-11ea-9461-e0d55e7e3b80,我就想先问一下，这个好治吗,再问一下这个好治吗,1
cb05a0b3-1bf8-11ea-861a-e0d55e7e3b80,怎么能调理一下,得怎么调理啊,1
c9f2b4d5-1bf8-11ea-b13f-e0d55e7e3b80,也有几分钟的时候,有几分钟,1
c9f0bb92-1bf8-11ea-9fd5-e0d55e7e3b80,前列腺什么症状,前列腺肥大是什么症状,0
c9f266c2-1bf8-11ea-bcff-e0d55e7e3b80,医院在哪里,你们医院在哪里啊,1
c9f3ec43-1bf8-11ea-9cbd-e0d55e7e3b80,包皮切割手术多少钱啊,你好，包皮切除手术多少钱,1
c9f28e18-1bf8-11ea-a9c6-e0d55e7e3b80,？？？？,？？？？？,0
c9f1f1aa-1bf8-11ea-afae-e0d55e7e3b80,去你们医院检查下在说！,要去医院检查是吧,0
c9efd093-1bf8-11ea-9567-e0d55e7e3b80,对，隔几天就正常了,几天恢复到正常,0
c9f240af-1bf8-11ea-ab6c-e0d55e7e3b80,不是   请教一下,就问一下,1
cb05c6e6-1bf8-11ea-b76f-e0d55e7e3b80,没有治疗过,19岁  没有诊过,0
c9f3ec23-1bf8-11ea-9cf8-e0d55e7e3b80,这种正常吗？,正常正常,0
c9f39f77-1bf8-11ea-826f-e0d55e7e3b80,阴囊比较潮湿,阴囊潮湿是有点儿,1
c9f43b0c-1bf8-11ea-a2b2-e0d55e7e3b80,刚发现  正常,以前正常,0
c9f17c44-1bf8-11ea-9a9b-e0d55e7e3b80,龟头比较敏感,龟头挺敏感的,1
cb059fd7-1bf8-11ea-bd4e-e0d55e7e3b80,还没检查呢。,检查什么？,0
c9f39efd-1bf8-11ea-bad0-e0d55e7e3b80,前天说的？,上个星期,0
c9f2402b-1bf8-11ea-855d-e0d55e7e3b80,怎么治疗,这个怎么治疗呢,1
cb05ee5e-1bf8-11ea-91d2-e0d55e7e3b80,那要怎样治疗,那要怎么治疗呢,1
c9f093f3-1bf8-11ea-b70b-e0d55e7e3b80,不需要住院是吧,就得住院吗？,1
c9f302b6-1bf8-11ea-a3b1-e0d55e7e3b80,你们医院在那里,你们医院在哪了,1
cb05ee19-1bf8-11ea-aa53-e0d55e7e3b80,那应该怎么办呢,那的怎么办,1
c9f0e1f5-1bf8-11ea-82a3-e0d55e7e3b80,做包皮手术多少钱啊。,包皮过长手术费用多少钱,1
c9f2674c-1bf8-11ea-933e-e0d55e7e3b80,那怎么办？？,那咋办嘞,1
c9f06bbe-1bf8-11ea-b88f-e0d55e7e3b80,要怎么检查呢,要怎么检查？,1
cb05c792-1bf8-11ea-a68b-e0d55e7e3b80,什么原因造成的,会导致什么？,0
c9f1f1a2-1bf8-11ea-87b1-e0d55e7e3b80,加你微信聊,加你微信，微信号多少,1
c9f412bb-1bf8-11ea-ab69-e0d55e7e3b80,阴囊潮湿是怎么回事,阴囊潮湿怎么办？,0
c9f240ac-1bf8-11ea-afca-e0d55e7e3b80,做检查应该做什么检查,这个要做什么检查,1
c9f06c02-1bf8-11ea-99d2-e0d55e7e3b80,这个怎么治疗？,怎么治疗呢还是,1
c9f01d9f-1bf8-11ea-8616-e0d55e7e3b80,现在预约检查要多少钱啊,检查要多少钱呀,1
c9f2671d-1bf8-11ea-bd02-e0d55e7e3b80,切包皮多少钱,做包皮手术多少钱,1
c9f17c67-1bf8-11ea-9aa8-e0d55e7e3b80,需要检查吗,都确诊了，还需要检查吗，,0
c9f377f7-1bf8-11ea-b7ba-e0d55e7e3b80,什么多长时间,的养多长时间,0
c9eff752-1bf8-11ea-b921-e0d55e7e3b80,那我怎么治疗呢？,那应该怎么治疗呢！,1
c9f06c25-1bf8-11ea-be22-e0d55e7e3b80,多吃什么,吃什么好？,0
c9f39ed0-1bf8-11ea-b907-e0d55e7e3b80,你是医生还是？,有医生说过,0
c9f4d6e7-1bf8-11ea-9b9c-e0d55e7e3b80,都查什么,吃什么可以弄啊,0
c9f2b431-1bf8-11ea-8b5f-e0d55e7e3b80,算早泄？,阳痿早泄用啥中成药,0
c9f3ebf7-1bf8-11ea-9f22-e0d55e7e3b80,你们医院能治疗吗,在你们医院,0
c9f4af73-1bf8-11ea-ab20-e0d55e7e3b80,那我问你用什么药可以能,看什么科,0
c9f2dafe-1bf8-11ea-bf31-e0d55e7e3b80,你就说咋治疗啊,可以治疗么？,0
c9f1307a-1bf8-11ea-af4c-e0d55e7e3b80,大概要多久,大概多长时间能治愈,0
c9f093f8-1bf8-11ea-b0db-e0d55e7e3b80,这跟包皮有关系吗,我早泄，和包皮有关系吗,0
c9f24083-1bf8-11ea-b632-e0d55e7e3b80,包皮，疼吗,正常包皮,0
c9f2675a-1bf8-11ea-ac1d-e0d55e7e3b80,药物治疗还是？,药物治疗还是手术,0
c9f4aff4-1bf8-11ea-8ce3-e0d55e7e3b80,医生说的,不是呀，医生,0
c9f3eba2-1bf8-11ea-b1b0-e0d55e7e3b80,有啥办法尼，,又什么办法吗,1
cb05c7a6-1bf8-11ea-8361-e0d55e7e3b80,血精吃什么药,么精囊炎吃什么药,0
c9efd095-1bf8-11ea-a86f-e0d55e7e3b80,我说怎么治疗啊,这要是治的怎么治疗？,1
cb05c797-1bf8-11ea-b283-e0d55e7e3b80,有什么治疗吗？,有什么药可以治疗,0
c9f1a387-1bf8-11ea-80d3-e0d55e7e3b80,一般怎么检查呢,该怎么检查？,1
c9f21860-1bf8-11ea-97cd-e0d55e7e3b80,去医院挂什么科？,医院名字叫什么？,0
c9eff6bd-1bf8-11ea-a15b-e0d55e7e3b80,包皮拉了有什么好处啊？,割包皮有什么好处？,1
c9f1a34e-1bf8-11ea-aea0-e0d55e7e3b80,女性怎么治疗,那，怎么治疗啊,0
c9f15683-1bf8-11ea-a2eb-e0d55e7e3b80,我这个怎么治疗呢,你这个怎么算呢。。。,0
c9f28e36-1bf8-11ea-be77-e0d55e7e3b80,什么药可以治前列腺,前列腺有什么症状,0
c9f1a3a3-1bf8-11ea-a374-e0d55e7e3b80,好几年了吧,四五年了,1
c9f0938a-1bf8-11ea-993e-e0d55e7e3b80,哦 那我是 去你们医院检查 还是怎么检查呀?,去医院做的检查,0
c9f46270-1bf8-11ea-83ff-e0d55e7e3b80,好的。有时间去您那看看,有时间去医院看看吧,1
c9f2db5e-1bf8-11ea-9991-e0d55e7e3b80,现在说可以吗,那现在可以吗,0
c9f35168-1bf8-11ea-91f5-e0d55e7e3b80,可以免费给做检查？,做什么检查可以呢,0
c9f0e25e-1bf8-11ea-8c29-e0d55e7e3b80,阳痿早泄？,早泄咋治疗,0
c9f01dd2-1bf8-11ea-a550-e0d55e7e3b80,一般大概需要多少钱,大概需要多少钱,1
c9f17c9f-1bf8-11ea-9862-e0d55e7e3b80,是用中药吗,中药西药,1
c9f2b45e-1bf8-11ea-96c4-e0d55e7e3b80,费用大概会是多少？,那费用是多少呢,1
c9f39f6e-1bf8-11ea-bf0f-e0d55e7e3b80,阴囊潮湿吃什么药,有阴囊潮湿吧,0
c9f28e29-1bf8-11ea-8d67-e0d55e7e3b80,需要手术么？,需要做手术吗,1
c9f4b006-1bf8-11ea-a537-e0d55e7e3b80,勃起不坚怎么办,"勃起不坚,中途疲软",0
c9f3ec33-1bf8-11ea-a10e-e0d55e7e3b80,是不是包皮啊,有包皮环,0
cb05a029-1bf8-11ea-8940-e0d55e7e3b80,都好几年了,有好多年了,1
c9f218d9-1bf8-11ea-a1b9-e0d55e7e3b80,早泄要怎么治疗？,手淫怎么治疗,0
c9f15733-1bf8-11ea-bd65-e0d55e7e3b80,做手术么,只有做手术是吧？,0
c9f41342-1bf8-11ea-b153-e0d55e7e3b80,检查要多长时间,没多长时间，,0
c9f1f1ad-1bf8-11ea-8f9d-e0d55e7e3b80,假性包皮用手术吗,包皮手术好做吗,0
c9f4887a-1bf8-11ea-8ad4-e0d55e7e3b80,做阴茎增大手术得多少钱,阴茎家长手术多少钱,1
c9f0e23e-1bf8-11ea-be66-e0d55e7e3b80,你QQ多少,你的微信或者QQ多少，我现在有点事,0
cb05edaf-1bf8-11ea-803a-e0d55e7e3b80,那应该办呢,那应该就是,0
cb05c70d-1bf8-11ea-a41e-e0d55e7e3b80,手术大概多长时间呀,大概多长时间？,0
cb05a083-1bf8-11ea-aaed-e0d55e7e3b80,哦，那应该怎么报呢,这个应该怎么治疗,0
c9f3c61a-1bf8-11ea-9593-e0d55e7e3b80,我这几天怕急了,有两天了,0
c9f41368-1bf8-11ea-b4b5-e0d55e7e3b80,是不是肾虚啊,是不是也是肾虚原因造成的呢,0
cb05ee33-1bf8-11ea-8bb6-e0d55e7e3b80,没有做呢,没有的呢,0
c9f0945a-1bf8-11ea-95c7-e0d55e7e3b80,做人流需要带什么证件么,需要带什么证件吗,0
c9f3026a-1bf8-11ea-9fcc-e0d55e7e3b80,早泄吃什么药啊？医生,早泄吃什么药？,1
c9f218b0-1bf8-11ea-951d-e0d55e7e3b80,嗯嗯  这个知道,嗯嗯   知道了,1
c9ef821f-1bf8-11ea-a47c-e0d55e7e3b80,要怎么治疗,女性怎么治疗,0
c9f156c2-1bf8-11ea-938c-e0d55e7e3b80,吃消炎药是吧,没有开消炎药，只敷了药,0
c9efd05c-1bf8-11ea-8c0c-e0d55e7e3b80,需要多少钱,大慨需要多少钱,1
c9f108d2-1bf8-11ea-a682-e0d55e7e3b80,一般是怎么治疗,如果是该怎么治疗？,1
c9f35175-1bf8-11ea-9f6b-e0d55e7e3b80,包皮垢是什么,包皮长了,0
c9f2b438-1bf8-11ea-98da-e0d55e7e3b80,什么原因造成的,这主要是什么原因呢,1
c9f3c6a8-1bf8-11ea-857f-e0d55e7e3b80,医保能报销吗,可以走医保么,1
c9f156e2-1bf8-11ea-85fc-e0d55e7e3b80,检查什么？,去医院检查什么,1
c9f0e1ad-1bf8-11ea-bea6-e0d55e7e3b80,那大概需要多少钱啊,一般需要多少钱,1
c9f0bb15-1bf8-11ea-84dc-e0d55e7e3b80,这还不知道,还没知道呢,1
c9efd054-1bf8-11ea-881f-e0d55e7e3b80,得过几天,过这两天吧,0
c9f39f0a-1bf8-11ea-97d8-e0d55e7e3b80,请问用什么药呢,吃什么药？,1
c9f4628c-1bf8-11ea-bfab-e0d55e7e3b80,那包皮手术地多少钱,咱们衣院做包皮手术多少钱,1
c9ef81e4-1bf8-11ea-8d4b-e0d55e7e3b80,可以坐包皮手术吗,包皮手术好做吗,0
c9f2675b-1bf8-11ea-aff5-e0d55e7e3b80,这是什么问题？,什么问题哪这个,1
c9efd027-1bf8-11ea-b513-e0d55e7e3b80,阴囊潮湿是什么情况,阴囊潮湿尿黄,0
c9eff6ee-1bf8-11ea-9cd3-e0d55e7e3b80,你们医院在哪呢,谢谢你，你们医院在哪,1
c9f0e1b4-1bf8-11ea-8392-e0d55e7e3b80,我这个去哪治疗,这个是要药物治疗吗,0
c9f2db0b-1bf8-11ea-b67d-e0d55e7e3b80,40岁几分钟,我40岁，男,0
c9ef821e-1bf8-11ea-8aa0-e0d55e7e3b80,是怎么回事啊？,是怎么回事啊,1
c9f0456e-1bf8-11ea-9b27-e0d55e7e3b80,也没去医院,嗯，没去医院看过,1
c9f17cc9-1bf8-11ea-92b0-e0d55e7e3b80,嗯，那怎么治疗,怎么保守治疗?,0
c9f488fa-1bf8-11ea-892d-e0d55e7e3b80,包皮过长是不是引起早泄啊会,包皮过长包皮过长会引起早泄吗？,1
c9ef8245-1bf8-11ea-bc0b-e0d55e7e3b80,包茎手术多少钱,小孩包茎手术需要多少钱呢,1
cb05c74b-1bf8-11ea-9388-e0d55e7e3b80,做这个手术得花多少钱,手术得多少钱呢,1
c9f43b83-1bf8-11ea-ab92-e0d55e7e3b80,手淫也是么？,偶尔手淫,0
c9f3eba5-1bf8-11ea-be04-e0d55e7e3b80,去医院检查吗,去医院检查吗？,1
c9f4aff9-1bf8-11ea-a144-e0d55e7e3b80,要怎么治好呢,要怎么治得好,1
c9f3c6a6-1bf8-11ea-82f4-e0d55e7e3b80,这个是需要做手术吗,治这个需要手术吗,1
c9f351ae-1bf8-11ea-82ff-e0d55e7e3b80,阳痿早泄吃啥药,还早泄呢。,0
c9f0e1c8-1bf8-11ea-ab6d-e0d55e7e3b80,其它的问题  没有听说    以前也没有其它的病症,没做过什么检查    就是刚有女朋友然后就出现这种现象,0
c9f218c5-1bf8-11ea-af4e-e0d55e7e3b80,医院在什么位置,你这个医院在什么地方？,1
c9f01da1-1bf8-11ea-a8ba-e0d55e7e3b80,尿频没有 尿急也没,之前也尿频,0
cb05c6fe-1bf8-11ea-9ade-e0d55e7e3b80,什么是早泄？,早泄的症状是什么,1
cb05c6f4-1bf8-11ea-be4a-e0d55e7e3b80,该怎么办呀,咋办呢？,1
c9f3c69b-1bf8-11ea-b959-e0d55e7e3b80,怎么办呀,需要怎么办,1
c9f0e1ab-1bf8-11ea-a0db-e0d55e7e3b80,有什么药吗,那请问有什么法!运动!吃什么药呀,0
c9f06c05-1bf8-11ea-b3d4-e0d55e7e3b80,需要做什么检查来确诊,做之前需要做什么检查吗,0
c9f156a1-1bf8-11ea-92b4-e0d55e7e3b80,那一次需要花多少钱呢?,割一次多少钱,0
c9f1a379-1bf8-11ea-a16f-e0d55e7e3b80,需要什么检查,像我这样须要检查什么？,0
c9f39f41-1bf8-11ea-b9c9-e0d55e7e3b80,费用大概要多少,费用一般在多少,1
c9eff6e2-1bf8-11ea-b845-e0d55e7e3b80,一般多久出结果,一般需要多久,0
c9ef5b00-1bf8-11ea-aecf-e0d55e7e3b80,是怎么治疗,如果要治疗怎么了治疗啊,1
c9f0943e-1bf8-11ea-bee3-e0d55e7e3b80,嗯，需要怎么治疗,那怎么治疗？,1
c9f2db25-1bf8-11ea-a704-e0d55e7e3b80,哪怎么办。,那应该怎么办呢？,1
c9ef5b3f-1bf8-11ea-8d50-e0d55e7e3b80,怎么治疗费用又怎么说大概要多久,治疗费用大概多少,0
c9f412f8-1bf8-11ea-9b1f-e0d55e7e3b80,也没有啊,也没有，,1
c9f41359-1bf8-11ea-995a-e0d55e7e3b80,我都做什么检查,在哪检查啊,0
c9f156ad-1bf8-11ea-9d9d-e0d55e7e3b80,那应该怎么治,怎么才算是,0
c9eff724-1bf8-11ea-a5d5-e0d55e7e3b80,如何治疗早泄,怎样治疗早泄,1
c9f2b41b-1bf8-11ea-ab14-e0d55e7e3b80,大概是多少钱,大概花费多少钱,1
c9f377ec-1bf8-11ea-ad72-e0d55e7e3b80,我想知道什么原因引起的,什么原因啊,1
c9f30279-1bf8-11ea-98d9-e0d55e7e3b80,那正常的是多久啊,那是多久呢,1
c9f266d5-1bf8-11ea-943f-e0d55e7e3b80,加了没？,加了么？,1
c9f46205-1bf8-11ea-800e-e0d55e7e3b80,跟我说说,你就给我说这个,1
c9f4625b-1bf8-11ea-9d01-e0d55e7e3b80,对是这样,哦是这样啊,1
c9eff74d-1bf8-11ea-9708-e0d55e7e3b80,具体要怎么治疗？,你要怎么治疗啊,1
cb059ff9-1bf8-11ea-baa5-e0d55e7e3b80,怎么发照片,怎么给您照片？没找到。。。。。,0
c9f43aaf-1bf8-11ea-b253-e0d55e7e3b80,到医院检查什么？,我都做什么检查,0
c9f4afcc-1bf8-11ea-b465-e0d55e7e3b80,咨询哈。谢谢哈,好的谢谢医生,0
c9f35186-1bf8-11ea-a7e3-e0d55e7e3b80,吃什么药可以好么,吃什么药可以？,1
c9f32921-1bf8-11ea-8c14-e0d55e7e3b80,检查什么地方,还得做什么检查啊,0
c9f351e0-1bf8-11ea-980b-e0d55e7e3b80,那怎么办呢，,那么怎么办,1
c9f04507-1bf8-11ea-a3e9-e0d55e7e3b80,什么感染啊,什么意思？什么感染？,1
cb05eea0-1bf8-11ea-82d1-e0d55e7e3b80,医生说是,医生说是的,1
c9f30242-1bf8-11ea-858b-e0d55e7e3b80,可以用吗,有什么可以长粗的吗？,0
c9f3ec6d-1bf8-11ea-ae4a-e0d55e7e3b80,那这应该咋办啊,那我们应该怎么办呢,1
c9f04545-1bf8-11ea-99db-e0d55e7e3b80,是什么原因呢？,这是什么原因啊？,1
c9f30286-1bf8-11ea-a98a-e0d55e7e3b80,我这需要怎么治疗呢,怎么治疗啊？,1
c9f24019-1bf8-11ea-b389-e0d55e7e3b80,你就说怎么能治好,得怎么医治啊,1
cb05a069-1bf8-11ea-8ab0-e0d55e7e3b80,怎么称呼您,怎么拍？,0
c9f093ab-1bf8-11ea-b7eb-e0d55e7e3b80,早泄跟肾虚有关系吗？,肾虚是不是也影响早泄,1
c9f26758-1bf8-11ea-8249-e0d55e7e3b80,当前需要怎么做,需要怎么做呢,1
c9f28e60-1bf8-11ea-bdb0-e0d55e7e3b80,阳痿早泄注意什么,算早泄？,0
c9f2db7f-1bf8-11ea-b7a7-e0d55e7e3b80,大概多长时间能治愈,大概要多久,0
c9f1cb00-1bf8-11ea-8c89-e0d55e7e3b80,那怎么治疗啊,那么该怎么治疗,1
c9f46266-1bf8-11ea-8d02-e0d55e7e3b80,为什么这样,为什么少,0
cb05c72c-1bf8-11ea-b50b-e0d55e7e3b80,包皮过长怎么办,也没有包皮过长？,0
c9f3ec57-1bf8-11ea-95a6-e0d55e7e3b80,需要做什么检查吗？,哦，临床检查需要做什么？,0
c9f3ebda-1bf8-11ea-b440-e0d55e7e3b80,动手术多少钱？,要多少钱做手术,1
c9f108ae-1bf8-11ea-babc-e0d55e7e3b80,是手淫惹的吗？,喜欢手淫,0
c9f43ac9-1bf8-11ea-9ca8-e0d55e7e3b80,我这个严重吗,很严重？,1
c9f43ac2-1bf8-11ea-995e-e0d55e7e3b80,需要怎么治疗？,怎么治疗呢还是,1
cb05a082-1bf8-11ea-916b-e0d55e7e3b80,阴囊潮湿是怎么,阴囊潮湿怎么治疗啊,0
c9ef8221-1bf8-11ea-b8f1-e0d55e7e3b80,想问阴茎根部长了疙瘩还挺痒,阴茎根部有水泡还痒,0
c9f3c664-1bf8-11ea-8654-e0d55e7e3b80,中药怎么治疗？,怎么治疗好啊,0
c9f4af7e-1bf8-11ea-b9bd-e0d55e7e3b80,那需要做什么检查呢,都做什么检查啊,1
