sentence,label,uuid
先吃点什么让停了才检查,咨询药物,E0040000002024056
听医生说还没胎芽,描述就诊史,E0040000002169014
但是上个月月经干净3天做过造影,描述就诊史,E0040000002208007
不太正常，但是没有现在少,描述生理现象,E0040000002365013
做一次 彩超 多少钱,咨询检查价格,E0040000002388014
前天同房了～昨天排卵日～这样会不会还有怀孕的可能,描述生理现象,E0040000002418024
如果真是有了，那就要着,无,E0040000002489024
能测出来么,咨询检查方式,E0040000002659007
我这几天在外地等我回去了再说行吗,确定联系意愿,E0040000002696025
九点多吧，路上也要时间,确定联系意愿,E0040000002709016
做过B超没啥,描述就诊史,E0040000002735014
我想问一下我上个月24号来的月经，这个月2号的时候射里面了，会怀孕吗？,描述生理现象,E0040000002768004
不是说同房七天就可以测到吗,咨询检查方式,E0040000002784005
今天。来月经了，今上午来了一点，下午直接就没有了,描述生理现象,E0040000002835009
经期能检查吗,咨询注意事项,E0040000002881025
中州路与车站路这边,无,E0040000002994024
十五岁，今一天,无,E0040000002997008
这个月例假没来，怎么回事啊？,咨询病因,E0040000002999005
每个月时间也很准时,描述生理现象,E0040000003050012
安你说的这样要多少钱,咨询价格,E0040000003109039
第二次有三年了,描述就诊史,E0040000003142024
现在可以测出来嘛,咨询检查方式,E0040000003200044
我有HpU39，51，梦知好吗,咨询疗效,E0040000003204004
做比超检查,咨询检查方式,E0040000003218017
有什么好的联系吗,咨询电话,E0040000003241020
去了那是月经过了两天查的，说子宫没还没毛囊呢,描述就诊史,E0040000003266007
用试纸测试准确吗？,咨询检查方式,E0040000003268013
子宫囊肿 盆腔炎,咨询项目介绍,E0040000003296021
哪改怎么办？,咨询治疗方式,E0040000003355007
做什么检查能知道具体位置,咨询检查方式,E0040000003450009
我想咨询下宫外孕,咨询项目介绍,E0040000003473005
网上预约吗？,确定联系意愿,E0040000003488019
好，微信上聊,确定联系意愿,E0040000003553031
我今天下午有时间,确定联系意愿,E0040000003665023
嗯。下午马上加,确定联系意愿,E0050000000007038
睡的较晚，就昨晚睡的早，今天就疼了,描述症状,E0050000000067009
再加上我还坚持再打下去,无,E0050000000085020
你好大夫，我就是大腿，外侧有一块又痛，又麻木很痛，问win什么，怎么情况,咨询病因,E0050000000181002
近10天,描述就诊史,E0050000000318006
双臂酸痛无力怎么回事,咨询病因,E0050000000362001
这个几天吧以前也有过,描述就诊史,E0050000000362007
片子不是看不出关节情况，核磁共振才能看的清楚吗,咨询检查方式,E0050000000410025
吃点什么药可以吗,咨询药物,E0050000000512017
算了，就让它慢慢恢复吧,无,E0050000000627039
谢謝了我明天去查,确定联系意愿,E0050000000706011
你好我腋下肋骨哪里一阵一阵像针扎怎么回事啊,咨询病因,E0050000000737001
近来胸部也踏气,描述症状,E0050000000743006
长期腰酸背痛是怎么回事,咨询病因,E0050000000885000
你们在什么医院,咨询公司介绍,E0050000000887015
肋骨里面疼是怎么回事,咨询病因,E0050000001041001
检查了，啥都正常,描述就诊史,E0050000001055005
江阴的，去年检查说正常的,描述就诊史,E0050000001077010
和颈椎腰椎有关系吗,咨询病因,E0050000001295008
听别人说用热水敷能好点,咨询治疗方式,E0050000001321010
请问颈椎左边连肩膀跟针一样挖着疼是怎么回事,咨询病因,E0050000001444001
就是美好，一直就是这样，以前疼的不能睡觉，治疗后好多了，就是还疼,描述就诊史,E0050000001494014
做什么检查比较清楚啊,咨询检查方式,E0050000001515023
当时是我姐夫陪她去的，我也不知道情况,描述就诊史,E0050000001545008
小肚子和腰痛以腰椎病有影响吗,咨询病因,E0050000001552015
脚后跟今天突然开始疼痛，不能受力,描述症状,E0050000001577002
你们能冶好？,咨询疗效,E0050000001667018
我想问一下有什么药吃吗,咨询药物,E0050000001717015
治疗了。拿了药膏还是很疼,描述就诊史,E0050000001843015
跟他们啇量一下有时间过来，麻烦您了谢谢！,确定联系意愿,E0050000001865026
就是右屁股里面疼是什么原因？,咨询病因,E0050000001894003
右侧后背的中部,描述症状,E0050000001970004
两天了，我不干活。,描述就诊史,E0050000002009003
"""我想咨询""""突然脚踝疼是怎么回事""""""",咨询病因,E0050000002043001
开始脖子硬.痛.还会痛到头顶上疼,描述症状,E0050000002063012
会不会是肾功能不全引起的,咨询病因,E0050000002090021
玩游戏赚钱，零投入高回报，点我领取高额现金奖励 http://youxi.nallkas.com/qgl-2.html,无,E0050000002134004
你好！我左后脑和左太阳穴一阵一阵抽痛请问是什么原因？谢谢。,咨询病因,E0050000002139001
无锡锡山区，东北塘,无,E0050000002146022
宜兴市人民医院,无,E0050000002154026
你们可以走医保吗？,咨询支付方式,E0050000002186053
平时生活没问题，半个月前开始锻练了三天左右后开始的,描述就诊史,E0050000002259003
"""我想咨询""""四岁孩子膝盖疼是怎么回事""""""",咨询病因,E0050000002324002
腰部酸疼挂什么科,无,E0050000002507001
有一年多了，间隔痛，现在连续有两个多月,描述就诊史,E0050000002528003
医生说是自闭症,描述就诊史,E0050000002552012
要怎么治  根除,咨询治疗方式,E0060000000006014
加个微信看看是性病吗,咨询微信,E0060000000008004
女阳性淋病治的好吗,咨询疗效,E0060000000009002
我今天用醋酸法检测准吗,咨询检查方式,E0060000000059005
阴道口有点破皮，上完厕所用纸擦的时候碰到就疼，可以使用一些药涂一下么,咨询药物,E0060000000072004
还有就是能不能彻底不复发？,咨询疗效,E0060000000075018
外阴长了几个疙瘩这么办啊,咨询治疗方式,E0060000000088001
严重的话呢？费用多少，我要有心里准备。,咨询价格,E0060000000163018
这两天正好来月经了,描述生理现象,E0060000000209009
尖锐湿疣怎么治,咨询治疗方式,E0060000000298003
hpv52该怎么治疗，,咨询治疗方式,E0060000000358001
阴道口长了一个疙瘩挺大的,描述症状,E0060000000383001
吃的，口服的，外用的药都有,描述就诊史,E0060000000397063
10多天前一个，现在出现5.6个,描述就诊史,E0060000000423006
阴唇里面有疙瘩痒痛有一个多月了,描述就诊史,E0060000000489004
医生就是看看说是尖锐湿疣,描述就诊史,E0060000000556025
18094227021，你加我,确定联系意愿,E0060000000609013
要穿刺水泡吧,咨询治疗方式,E0060000000639018
我现在正在上班不太方便加微信,确定联系意愿,E0060000000698011
是蒋王庙那个,无,E0060000000711021
用什么药膏啊性病,咨询药物,E0060000000896001
那我应该怎么治疗，吃什么药呢,咨询治疗方式,E0060000000897019
我在宿迁,无,E0060000000900008
我们花钱只想治好病，,无,E0060000000933068
梅毒治疗以后一一直都是1.4是什么情况,咨询项目介绍,E0060000000993003
去年检查的时候，医生说没有传染性了,描述就诊史,E0060000001103007
医院怎么治,咨询治疗方式,E0060000001222003
醉了最近阴道口长了个疙瘩又疼又痒不碰没感觉,描述症状,E0060000001234002
我女朋友检查了说有 具体还要说在做TCT,描述就诊史,E0060000001246007
现在能检测出来吗,咨询检查方式,E0060000001260011
我查了有高危51,描述就诊史,E0060000001332013
你好我是人乳头瘤病毒、45型阳性，请问会导致病变吗？,咨询危害,E0060000001335001
你也是男性科的好嘛,无,E0060000001343023
朋友说的！我想明天早上去检查,确定联系意愿,E0060000001615013
我14岁。没有和别人性交 偶尔用手。但是阴道口最近长了疙瘩,描述症状,E0060000001743001
我老婆外阴瘙痒，抓破了,描述症状,E0060000001768005
感觉阴茎感觉我点难受不知道咋回事,咨询病因,E0060000001779004
皮肤一到天气炎热就好痒还有疹子，怎么回事呢？请问,咨询病因,E0060000001847002
我2周去查过，验血的。医生说没问题,描述就诊史,E0060000001898026
那现在要用什么药才能止住呢,咨询药物,E0060000001979020
我的手机没有微信。,确定联系意愿,E0060000001988012
以后复发的可能性大吗,咨询疗效,E0060000002000025
我就想问一下，如果我去查，需要查什么内容,咨询检查方式,E0060000002021013
56年了,描述就诊史,E0060000002218006
大母指长个尤，能治好吗,咨询疗效,E0060000002295003
我感染了人乳頭瘤病毒我老公需要檢查嗎,咨询检查方式,E0060000002334001
没查出来，内脏里。,描述就诊史,E0060000002368004
跟乳头有关系吗,咨询病因,E0060000002407015
人乳头瘤,咨询项目介绍,E0060000002464003
阿奇霉素可以吗,咨询药物,E0060000002535012
31 就这2天,描述就诊史,E0060000002608006
你们是不是在蒋王庙,咨询地址,E0060000002667014
用药膏可以治尖锐湿疣吗,咨询药物,E0060000002671001
性这方面的,无,E0060000002695004
一直吃阿夕洛韦,描述就诊史,E0060000002791025
要不要看图片,咨询微信,E0060000002824011
会不会感染眼部其他部位,咨询危害,E0060000002850005
我阴茎上有水泡，请问搽什么药呢,咨询药物,E0060000002923001
小诊所挂的盐水,描述就诊史,E0060000002925021
什么是高,无,E0060000002976009
弱阳性阳性有区别吗,咨询项目介绍,E0060000002992001
我生殖器上有两个忧，怎么治疗好啊？,咨询治疗方式,E0060000003024002
涂了芦荟胶的龟头能插逼里吗,无,E0060000003030001
上次看是发炎,描述就诊史,E0060000003117004
那您那有什么疗法,咨询治疗方式,E0060000003121010
是不是不管滴度多少都必须治疗,咨询项目介绍,E0060000003148023
像我这个病毒量大概要花多少钱啊,咨询价格,E0060000003160023
哦谢谢你我有时到医院复查,确定联系意愿,E0060000003175015
一点儿！,无,E0060000003179008
要怎么治疗，治疗多久能康复，治疗费用多少,咨询价格,E0060000003182013
花钱不说把病当务了,无,E0060000003239030
多久治好,咨询疗程,E0060000003239076
肛门边上有小丘疹，皮肤呈白色，几年了，就一处，用手纸时擦到感觉不舒服，其余时间没感觉，这是尖锐湿疣吗?医生,咨询项目介绍,E0060000003374001
我们住一起，衣服什么的都在一起洗的，会被传染吗,咨询传染,E0060000003392009
这个怎么可能，没有，这种病只通过性传染是吧，,咨询传染,E0060000003392012
你是童主任吗,咨询专家,E0060000003414003
你好，我就是阴茎上长水泡是不是疱疹,咨询项目介绍,E0060000003445003
这是梅毒症状吗,咨询项目介绍,E0060000003470012
周二晚上跟男朋友同居的,描述生理现象,E0060000003481004
传不传染家人呢,咨询传染,E0060000003496007
没信心治疗好,咨询疗效,E0060000003524026
HPv6.16.33三种病毒怎么泣不复发,咨询治疗方式,E0060000003552002
你们在南京哪里啊,咨询地址,E0060000003554028
俩天时间就能治疗好吗？时间这么快,咨询疗程,E0060000003564029
明天晚上打电话,确定联系意愿,E0060000003671007
我是高危要重视有可能宫颈癌病变,咨询危害,E0060000003673014
是不是包皮过长引起的,咨询病因,E0060000003764010
这个月已经是第二次查了,描述就诊史,E0060000003895013
肛门坠疼，里急后重，屁股疼，脚后跟也会疼,描述症状,E0060000003944002
还要多久检查,咨询检查时长,E0060000003999019
请问一下，如果是传染性软疣，现在已经红肿发痒是不是就快自愈了？,咨询项目介绍,E0060000004102007
请问下我尖锐湿疣一个月没复发戴套同房了会复发吗,咨询项目介绍,E0060000004162003
这两天月经来  有些痒,描述生理现象,E0060000004174003
治好了可以生孩子吗,咨询疗效,E0060000004279030
