,uuid,sentence,intention
3461,E2569490000289009,有别的方法么,咨询治疗方式
3462,E5953630000637002,我眼睛斜视想咨询怎么矫正？,咨询治疗方式
3463,E3830330011852004,眼角红经常流泪，怎样处理？,咨询治疗方式
3464,E3830330004521001,儿童先天性白内障怎么治疗,咨询治疗方式
1566,E9000200008279008,如果生理性可以治愈吗？,咨询疗效
1567,E3830330004335007,拔掉也会长啊,咨询疗效
1568,E2569490001991000,你??眼底出血能治好吗,咨询疗效
1569,E3830330010700002,白内障术后会复发吗？,咨询疗效
1570,E2569490004977003,请问成娘胎带的眼睛病，一只能看到一点，另一只几乎看不到能治疗好吗？,咨询疗效
1571,E9000200005364018,广安，我怕做不好,咨询疗效
1572,E9000200016271015,我这个是工伤，就是找有权威的方家看一下能不能完全灰复,咨询疗效
1573,E5953630000383010,小时候发烧得的，能整好吗,咨询疗效
1574,E3830330009805001,少儿高度远视能治好吗,咨询疗效
1575,E9000200016199021,可以矫正好吗,咨询疗效
1576,E2569490005235020,术后恢复可以吗？,咨询疗效
1577,E2871200050223022,而且做好了如果不正常用眼会复发,咨询疗效
1578,E3830330009067010,我担心视力会不会恢复,咨询疗效
1579,E5953630003322015,是不是很快手术就能治好,咨询疗效
1580,E3830330002464001,单眼近视可以恢复吗？,咨询疗效
1581,E9000200010516002,关于飞蚊症能治好吗,咨询疗效
1582,E3830330004834012,我怕我去那里又做不好。,咨询疗效
1583,E3830330000208009,这种情况能不能治好？,咨询疗效
1584,E9000200005364028,我这个从八九岁就发现了，时间那么长了，怕把眼睛做坏了,咨询疗效
1585,E9000200008599012,哪种效果好,咨询疗效
1586,E3830330004941012,在评估会复发？,咨询疗效
1587,E3830330016317018,这个做完会反弹吗,咨询疗效
1588,E3830330002787003,400多度近视可以恢复吗？,咨询疗效
1589,E9000200008513033,你说医得好，我就相信你。,咨询疗效
1590,E2871200031459003,为什么要说无一复发，眼睛不可能百分之百不损伤，你是医生吗？还是只是负责网络宣传？,咨询疗效
1591,E9000200011162002,6岁多了，左眼弱视能治好吗？？,咨询疗效
1592,E3830330011391002,眼球血管爆裂还有恢复的机会吗,咨询疗效
1593,E5953630002855024,会有恢复的可能吗？,咨询疗效
1594,E5953630000775002,眼睛视网膜受损能治好吗,咨询疗效
1595,E3830330004476013,容易治愈吗,咨询疗效
1596,E3830330001894001,近视了戴眼镜会不会有好转？,咨询疗效
1597,E5953630001425019,那你认为有救吗,咨询疗效
1598,E3830330007436003,眼睛近视900度还能治好吗,咨询疗效
1599,E2569490000368037,如果保守治疗好，说两三个月没问题就基本稳定了。是不是这样说,咨询疗效
1600,E9000200015326002,请问8岁散光420度，弱视，能治好吗,咨询疗效
1601,E5953630002921021,有希望治好吗？,咨询疗效
1602,E5953630000023020,做眼保健操有用吗？,咨询疗效
1603,E9000200009744012,这个做了会复发么？,咨询疗效
1604,E3830330005731020,那如果是用眼过度可以恢复的吗？,咨询疗效
1605,E9000200014832014,散光配眼镜可以治的好吗,咨询疗效
1606,E9000200010816012,能不能完全好,咨询疗效
1607,E3830330015556009,300度做完可以恢复到多少,咨询疗效
1608,E2569490004148025,那做完手术还是有希望的是吗？不能完全恢复，至少像现在一样有的吧,咨询疗效
1609,E3830330002930008,多大概率可以治愈呢,咨询疗效
1610,E3830330002120003,睑黄瘤可以治愈吗？,咨询疗效
1611,E9000200004333057,我只关心做手术了弱视还会不会斜,咨询疗效
1612,E3830330013025010,这个能恢复到多少度,咨询疗效
1613,E3830330003766020,耽心术后复发不能二次手术的疑问，,咨询疗效
1614,E2569490000097001,眼睛有黑影能治好吗？,咨询疗效
1615,E5953630000719001,视网膜脱落可以冶好吗,咨询疗效
1616,E3830330001537003,白内障多年，现引起角膜炎，能治好吗,咨询疗效
1617,E3830330010497007,确定能不能治好后确诊。,咨询疗效
1618,E5953630002331001,波璃体混浊还能好吗,咨询疗效
1619,E5953630001619025,激光手术做了，还会不会再近视加深?,咨询疗效
1620,E9000200012572015,这个好用不？,咨询疗效
1621,E9000200014480012,做了手术以后会复发吗？,咨询疗效
1622,E3830330012267017,那能恢复成多少？,咨询疗效
1623,E3830330009829002,你好 小孩散光能纠正好么,咨询疗效
1624,E3830330002642007,你们能不能做好视网膜脱落的眼睛,咨询疗效
1625,E3830330016167012,我都觉得是不是治不好了,咨询疗效
1626,E9000200012804010,但是度数是正确的还是看得跟平常度数一样清楚？,咨询疗效
1627,E9000200004111002,请问眼睛近视能治好吗？,咨询疗效
1628,E2569490001320007,有点弱视那种可以治疗好吗,咨询疗效
1629,E9000200004884008,不是的，你们医院能治疗好吗,咨询疗效
1630,E5953630002277014,这技术比激光手术效果好吗？,咨询疗效
1631,E3830330002223001,佩戴眼镜可以矫正散光吗？是不是带了就会慢慢恢复,咨询疗效
1632,E3830330004224008,能治好吗？戴眼镜能戴好还是要戴一辈子啦？,咨询疗效
1633,E9000200012679002,我想问这个有用吗,咨询疗效
1634,E2871200012975012,有没有眼镜佩戴后可以减轻度数的啊？,咨询疗效
1635,E9000200015015002,请问一下眼睛老光了能看好不,咨询疗效
1636,E3830330005523001,请问，小孩真性近视还能恢复吗？,咨询疗效
1637,E3830330005571001,近视500度的可以治疗好吗,咨询疗效
1638,E9000200003838021,你恢复到什么层度,咨询疗效
1639,E9000200013538026,这个能不能治好,咨询疗效
1640,E2569490004893010,如果合适，这个度数有效果吗？白天视力会不会还是不好,咨询疗效
1641,E3830330012382016,我以为可以治疗好,咨询疗效
1642,E9000200010138008,请问一下做手术能恢复吗？,咨询疗效
1643,E2569490001982001,老人视网膜脱落能治好吗？,咨询疗效
1644,E5953630002984001,黄斑病变能治愈吗,咨询疗效
1645,E9000200013784002,眼睛近视不戴眼镜，不做手术，能治好吗？,咨询疗效
1646,E2871200044915001,眼金近视500度能看好吗,咨询疗效
1647,E9000200015031032,如果检查结果，就是1.0的0.06可以治好吗,咨询疗效
1648,E3830330005753001,散光可以治愈吗,咨询疗效
1649,E9000200009029003,白内障手术的治愈率有多高？,咨询疗效
1650,E5953630002965001,飞蚊症能治好吗？,咨询疗效
1651,E3830330001959011,那这个可以治愈吗？,咨询疗效
1652,E9000200005160021,真近视佩带矫正的后能恢复吗,咨询疗效
1653,E5953630000246012,没有后遗症成功率多少,咨询疗效
1654,E3830330007917021,会好吗,咨询疗效
1655,E5953630002188002,请问您近视眼和散光能做手术。完全治愈。,咨询疗效
1656,E9000200009911050,功能性的也可以防止度数增长的吗,咨询疗效
1657,E9000200015443016,能根治吧,咨询疗效
1658,E3830330003992001,干眼症可以治好吗？,咨询疗效
1659,E9000200003935025,那眼睛会不会变原来一样？,咨询疗效
1660,E3830330010048017,机会大吗,咨询疗效
1661,E3830330001157013,我不知道有多少把握。再说这是天生的。,咨询疗效
1662,E9000200013008002,可以治愈飞蚊症吗,咨询疗效
1663,E2871200025749001,500度近视不动手术能恢复吗？,咨询疗效
1664,E9000200010489002,飞蚊症能医好吗？,咨询疗效
1665,E9000200012072025,手术敢说是百分之一百成功吗,咨询疗效
1666,E3830330003150004,就是说不能治的？,咨询疗效
1667,E9000200003882015,能恢复不,咨询疗效
1668,E3830330017018021,夜盲症眼底打针之后恢复会不会看清楚吗,咨询疗效
1669,E3830330001652001,医生你好斜视手术成功率是多少？,咨询疗效
1670,E2871200001561040,我怕的是做了又复发,咨询疗效
1671,E9000200012142003,我的眼睛斜了能治好吗,咨询疗效
1672,E9000200012404018,配眼镜能治疗好吗,咨询疗效
1673,E9000200013174027,会不会签协议呀？比如说几年内复发的话，会不会有什么协议之类的？,咨询疗效
1674,E3830330010808049,有些很多做了也效果的,咨询疗效
1675,E2871200046623001,你们那儿做近视手术成功率高吗？,咨询疗效
1676,E2871200053143020,做飞沙，当天就可以好吗,咨询疗效
1677,E2871200036430043,我二千多度做手术能好多少度,咨询疗效
1678,E3830330009829033,那佩戴眼镜的作用就是看的清楚一点是么,咨询疗效
1679,E3830330005397003,三岁小孩有散光能治疗好吗,咨询疗效
1680,E9000200008394002,术后可以恢复到什么程度,咨询疗效
1681,E9000200010538003,20岁，后面也会复发这些么,咨询疗效
1682,E2871200046704019,我就想问下这个散光可以根治不,咨询疗效
1683,E2569490000025029,激光有效果吗,咨询疗效
1684,E9000200014450008,效果还是有,咨询疗效
1685,E9000200005239018,我怕后面到了高中毕业度数又来了,咨询疗效
1686,E3830330001794012,做了斜视手术，会复发吗,咨询疗效
1687,E3830330013198015,像这种能治好吗,咨询疗效
1688,E5953630000008013,就想问下做完手术还会近视吗,咨询疗效
1689,E3830330009935025,有矫正恢复的吗,咨询疗效
1690,E9000200011638015,做后会复发吗,咨询疗效
1691,E3830330017291009,激光手术能恢复正常吗,咨询疗效
1692,E2871200041102001,请问眼睛受过外伤，做过玻璃体切割手术，现在白内障挺重，没什么视力，这种情况下做白内障手术有可能增加点视力吗,咨询疗效
1693,E5953630000758045,如果能治好就过北京,咨询疗效
1694,E5953630000565003,没有，能治疗好吗这个一般,咨询疗效
1695,E3830330002744001,散光的话激光能治好吗,咨询疗效
1696,E3830330007544018,这种能恢复正常吗,咨询疗效
1697,E3830330015529010,这个如果是生理性的能治好吗,咨询疗效
1698,E5953630002279001,可能治愈吗,咨询疗效
1699,E3830330012829019,一般能达到多少,咨询疗效
1700,E9000200015809002,我13岁，治疗有就吗,咨询疗效
1701,E5953630003083001,视网膜静脉阻塞能治好吗,咨询疗效
1702,E3830330017569009,如果做完手术还有复发的可能性吗？,咨询疗效
1703,E9000200009880020,如果糖尿病一直不好转是不是手术后还会复发,咨询疗效
1704,E3830330016792001,你好眼角膜坏了 可以看好吗,咨询疗效
1705,E3830330013060001,白内障早期可以治好吗？,咨询疗效
1706,E2871200035846046,那能管多久？,咨询疗效
1707,E9000200012663006,你们医院做眼睛泪腺堵塞手术成功率多少,咨询疗效
1708,E9000200009609010,那做了之后还会往眼睛里面长吗？,咨询疗效
1709,E9000200003999004,我妈妈上次来做飞蚊症手术还没有做好，匡院长说要下次再来，能做好吗,咨询疗效
1710,E2871200010293003,如果眼睛看不见了能治好吗,咨询疗效
1711,E3830330009500000,"我想咨询""近视眼能治好吗""",咨询疗效
1712,E5953630001943001,700度眼睛可以恢复成多少,咨询疗效
1713,E3830330012132007,我是咨询下这种情况，像这种形象还能医的好吗？如果能医得好，我就过去看,咨询疗效
1714,E9000200011622016,就是做了手术之后我还看不看得到,咨询疗效
1715,E3830330011156016,感觉你这方法也只能短暂缓解，并不能彻底解决哦,咨询疗效
1716,E9000200008873007,几根拔了不会长吗,咨询疗效
1717,E9000200009047024,我就想问一下眼底不好，也代表做了术后视力也不好是吗,咨询疗效
1718,E9000200010847004,激光手术可以治好近视吗,咨询疗效
1719,E9000200013033008,斜视手术成功率高吗,咨询疗效
1720,E9000200007972017,一般视神经萎缩可以医治好吗,咨询疗效
1721,E5953630000583008,有可能 会恢复吗,咨询疗效
1722,E3830330017373006,我爸妈跟我说戴防辐射眼睛会好一点这是真的吗,咨询疗效
1723,E3830330015085016,控制的效果如何,咨询疗效
1724,E3830330010191016,去那治疗能根治吗,咨询疗效
1725,E9000200008354008,可以恢复正常视力吗,咨询疗效
1726,E9000200005162002,近视飞秒手术成功率多少？,咨询疗效
1727,E9000200015801011,矫正的意思是可以矫正到4.9 以上吗,咨询疗效
1728,E5953630000008031,我只是来问问手术以后还会不会近视,咨询疗效
1729,E3830330013025028,就是说做了不一定没事,咨询疗效
1730,E5953630001769018,只是想问问黄斑病变能治好吗,咨询疗效
1731,E9000200004687002,眼睛的视网膜被火炮炸坏了能治好吗,咨询疗效
1732,E9000200016197018,做手术后会不会复发,咨询疗效
1733,E2569490005268001,请问飞蚊症能治好吗,咨询疗效
1734,E9000200007756029,确定有效吗？,咨询疗效
1735,E3830330010593032,弱视有希望治好吗,咨询疗效
1736,E9000200013893002,弱视做手术可以提高多少,咨询疗效
1737,E2871200047401002,近视激光手术做后会因为从事科研工作大量用眼而再近视吗,咨询疗效
1738,E9000200004189002,我30岁左眼斜视能治好吗,咨询疗效
1739,E2569490000109028,配一副用多久?,咨询疗效
1740,E9000200009975022,做了能提高吗,咨询疗效
1696,E3830330010050018,我看下哪边近点点,咨询地址
1697,E2569490000851010,西藏南路地址？可以停车吗还是地铁方便,咨询地址
1698,E3830330015991034,请问你那医院在哪里？,咨询地址
1699,E3830330015892023,你那里位置是,咨询地址
1700,E9000200004012053,我都不晓得你们的地址，我要先了解一下,咨询地址
1701,E3830330011565015,宝安是不是有门诊部,咨询地址
1702,E9000200012683032,在什么地方有这样医院,咨询地址
1703,E3830330003806010,那方便您发个位置吗？,咨询地址
1704,E3830330005182004,你们地址在哪?,咨询地址
1705,E3830330013085011,坪山这边有吗,咨询地址
1706,E2871200045779033,你们总院不是在华堂路吗,咨询地址
1707,E2569490001268009,给你们地址发一下可以吗,咨询地址
1708,E3830330007663016,或者医院在哪？,咨询地址
