uuid,sentence,已完成,items1
A1527530011993003,我做的QM无痕双眼皮，感觉和埋线是一样的，我想全切,,割双眼皮
A8412990010305023,毕竟是全切 不是埋线,,割双眼皮
A7830660007008000,"我想咨询""个旧割双眼皮""",,割双眼皮
A9170690008707000,你好，你们这个美杜莎2.0双眼皮是从睫毛根部切开的是吗？,,割双眼皮
A5015660002168004,想咨询割双眼皮价格,,割双眼皮
A4276530002968005,我之前埋过线，可以切嘛,埋线双眼皮,割双眼皮
A9170690012763008,之前做的埋线在做全切的能取出线吗,埋线双眼皮,割双眼皮
A5015660006837002,可以割内双吗,,割双眼皮
A6068820014704010,嘴角法令纹处,,祛法令纹
A6068820006550002,法令纹怎么去除,,祛法令纹
A8881750000436000,面颊吧 嘴角下垂有法令纹,,祛法令纹
A5534870002788009,法令纹比较深。,,祛法令纹
A5015660000747015,皮肤有点法令纹,,祛法令纹
A8330100000125005,法令纹仍然没有改变,,祛法令纹
A6068820013145002,鼻唇沟塌陷，都有什么方法,,祛法令纹
A9170690001471016,有法令纹，想做一掉,,祛法令纹
A8881750001765003,我想请问一下咱们这里有什么方法消除法令纹,,祛法令纹
An,咨询一下填法令文,,祛法令纹
A2875580014755002,法令纹可以怎么消除？,,祛法令纹
A6068820010551009,法令纹应该提拉会比较好吧,,祛法令纹
A5979500000230002,请问法令纹能去么,,祛法令纹
A8412990010561004,我妈有法令纹了,,祛法令纹
A9170690003697020,我也就这两年胃不好，人消廋了，所以就有法令纹了，,,祛法令纹
A2875580016966006,我想做法令纹,,祛法令纹
A8592480000949003,法令纹贵医院都有什么方法去除呢,,祛法令纹
A5979500003186009,去法令纹什么方案,,祛法令纹
A1600310008926015,那等面试看看吧，坐鼻基底法令纹能起来吗？,,祛法令纹
A8363010004090023,那你的意思海微M +是用在法令纹？,,祛法令纹
A7261990002636003,我今年25了有法令纹好像天生就有的都初中时就有，请问能不能去除,,祛法令纹
A1800280004520004,我想了解下怎样可以祛除法令纹,,祛法令纹
A5727500002413012,我想知道有没有准对去法令纹的,,祛法令纹
A7261990006270010,法令纹生很深通过玻尿酸 自体等方式来做可能做不起来,,祛法令纹
A8530000002769015,我的法令纹是在嘴角的两旁,,祛法令纹
A1600310003102000,去嘴角法令纹大概多少,,祛法令纹
A5854910005549011,我问你有法令纹怎么办,,祛法令纹
A5015660010698002,想咨询一下发令纹,,祛法令纹
A6903320001780001,咨询一下填法令纹,,祛法令纹
A8330100001465002,老年斑如何除?治疗方案及价格。,,祛老年斑
A6658970003000085,老年斑做了就没有了？,,祛老年斑
A5860280016199009,超皮秒，老化斑也可以祛吧,,祛老年斑
A9170690014901000,怎样去除手上的老年班,,祛老年斑
A5854910002917002,老年斑如何去除,,祛老年斑
A9170690013093000,您好：我今年45岁了，年初开始在右脸边上长了一小块老年斑，请问怎么治？,,祛老年斑
A5854910015032004,想去除老年斑,,祛老年斑
A6658970002320006,是老年斑么,,祛老年斑
A9170690009584000,怎样消除老年斑,,祛老年斑
A5860280001069012,手上的老年斑  可以通过激光去除吗？,,祛老年斑
A6658970000177008,老年斑,,祛老年斑
A2875580010197004,63岁，左脸侧有一点老年班，是平的，并未高出皮肤。,,祛老年斑
A2860740009774002,老年斑祛斑可以完全去除吗,,祛老年斑
A1527530011470021,你们娶过老年斑吗？,,祛老年斑
A2860740002445003,我问一下老年斑长什么样，图片有吗,,祛老年斑
A5854910014568011,然后到底是不是老年斑如何确认？,,祛老年斑
A2367960003947002,有什么办法可以祛除老年斑吗,,祛老年斑
A9170690002220002,脸上有一点貌似老年斑能去除吗,,祛老年斑
A6068820004847001,手上长了老年班怎样才能去掉，今年五十四岁了，谢谢,,祛老年斑
A5854910013257002,我问问老年斑怎么能去掉,,祛老年斑
A8412990011603000,如何消除老人斑,,祛老年斑
A6068820005600003,老年斑怎么去掉？,,祛老年斑
A6068820010787002,脸上有几块老年班、能去吗,,祛老年斑
A6068820013808002,有老年斑怎么样能消灭掉呢,,祛老年斑
A5861350007162006,手背上的老年斑可以去掉吗,,祛老年斑
A6577100009779002,我想咨询老年斑,,祛老年斑
A6658970002435002,老年斑点怎去除,,祛老年斑
A6068820006997005,左边太阳穴有一个小杏仁大的斑点，应该是老年斑，。有些时候还有点痒。,,祛老年斑
A6577100001126007,我本来就是双眼皮，只是眼皮不够宽，有一些松弛,,上睑下垂矫正
A4276530009863001,眼皮陷了，用什么方法调整,,上睑下垂矫正
A6577100007647032,我好像没有说睁不开，但是如果平视的话挡一点眼仁,,上睑下垂矫正
A2367960004894002,"我想咨询""眼皮下垂""",,上睑下垂矫正
A6068820011847002,想问一下睑下垂可以做吗,,上睑下垂矫正
A5860280010008001,您好，请问，上眼松弛怎么办,,上睑下垂矫正
A1159720000258007,眼皮很松,,上睑下垂矫正
A2259130000434002,我想咨询眼睛下垂,,上睑下垂矫正
A6658970001550021,我本来就是双眼皮，是皮肤松了，可以重新去皮做吗,,上睑下垂矫正
A8363010002469027,我眼皮松弛的那种,,上睑下垂矫正
A8881750001286003,我想了解一下眼部下垂，做提升,,上睑下垂矫正
A5854910017266003,我的眼皮肌无力,,上睑下垂矫正
A5854910012183008,眼脸下垂,,上睑下垂矫正
A5015660012309022,就是眼皮有点搭下来了，睁眼的时候不明显,,上睑下垂矫正
A1527530001530001,你好，我的双眼皮有点松松弛。能不能做提升,,上睑下垂矫正
A5854910008072001,上眼下垂,,上睑下垂矫正
A7830660001482003,请问上眼皮耷拉需要做什么项目,,上睑下垂矫正
A5861350009471010,上眼皮现在特松驰,,上睑下垂矫正
A6577100000805020,我已经贴了将近两年的双眼皮贴了 眼皮有点松了 还可以做吗,,上睑下垂矫正
A9170690013591016,我主要就是眼皮有点松,,上睑下垂矫正
A7419650013567002,眼皮下垂了怎么办,,上睑下垂矫正
A6577100003756003,上睑下垂矫正技术,,上睑下垂矫正
A1527530008571007,但是贴双眼皮贴有点松弛了,,上睑下垂矫正
A8592480000470005,眼皮有点下垂怎么办？,,上睑下垂矫正
A2875580005061002,最近我发现我上眼皮下垂有点严重，但我是双眼皮，该咋办？,,上睑下垂矫正
A2367960004583006,如果上睑提拉呢,,上睑下垂矫正
A2860740003239014,哦，那你们那边对于上眼皮往下有几种方案呢,,上睑下垂矫正
A1817780002645003,黄褐斑用什么方法治疗最好呢,,祛黄褐斑
A8412990004262003,对称的斑是不是黄褐斑,,祛黄褐斑
A2860740004146003,黄褐斑是对称长吗？,,祛黄褐斑
A5015660009561002,黄黑班,,祛黄褐斑
A2860740003060006,黄褐斑可以改善吗,,祛黄褐斑
A9170690002123010,你们用什么去黄褐斑,,祛黄褐斑
A4276530007438010,黄褐斑需要怎么治疗,,祛黄褐斑
A4276530007011001,黄褐斑怎么样才能去掉,,祛黄褐斑
A8412990008856001,黄褐斑你们能治吗,,祛黄褐斑
A9170690000908004,黄褐斑能不能去掉,,祛黄褐斑
A1527530001416013,你们能取掉黄褐斑吗？怎么取,,祛黄褐斑
A8412990008140003,黄褐斑有什么方法,,祛黄褐斑
A7261990002851007,不用吧，我就是想多了解一下，黄褐斑是否能用仪器治疗，不要吃药治疗,,祛黄褐斑
A6068820016167006,谁更擅长治疗黄褐斑呢？没去过你们那,,祛黄褐斑
A6068820015903011,对黄褐斑有效呗,,祛黄褐斑
A5998600000811004,轻微的黄褐斑,,祛黄褐斑
A7419650013066001,请问毛孔堵塞，会长黄褐斑吗？,,祛黄褐斑
A8412990010807016,黄褐斑影响不大,,祛黄褐斑
A4276530007949002,请问黄褐斑怎么怯除?,,祛黄褐斑
A6068820009370002,我脸上是黄褐班有2年多了有什么好办法能去掉吗,,祛黄褐斑
A4276530011283013,淡淡的黄褐斑,,祛黄褐斑
A5860280015326012,说说黄褐斑,,祛黄褐斑
A6577100009625002,咨询一下黄褐斑治疗情况,,祛黄褐斑
A9170690001810000,请问黄褐斑怎么去除,,祛黄褐斑
A1817780002000010,黄褐斑吗？,,祛黄褐斑
A6658970002933008,黄褐斑怎么治疗,,祛黄褐斑
A6658970000130002,请问能去黄褐斑吗,,祛黄褐斑
A6577100009575008,除了激光 我想看有没有别的方式 去掉纹身,,洗纹身
A5979500001157001,用什么可以除纹身,,洗纹身
A1817780017238006,我自己用墨水刺的，有十五年了,,洗纹身
A5854910012314001,十多年的纹身能洗掉吗,,洗纹身
A3996870004398003,你好 想咨询一下可以洗纹身吗,,洗纹身
An,握儿子有纹身,,洗纹身
A4276530016048005,有洗纹身吗,,洗纹身
A2259130001512002,你好，请问你们可以洗纹身吗,,洗纹身
A5732510000001002,洗纹身需要多少,,洗纹身
A6658970003254005,医院能不能洗大的纹身,,洗纹身
A5854910014212001,刺青可以洗掉吗？,,洗纹身
A6658970002261002,你好，你们那里洗纹身么,,洗纹身
A8412990009875009,手臂上有个小纹身，想洗掉，能不能洗,,洗纹身
A1817780008858005,想去纹身,,洗纹身
A8412990010590002,洗纹身怎么洗法,,洗纹身
A1527530008856001,我想问一下可以切开缝合去除纹身吗 或者药物腐蚀呢？,,洗纹身
A5854910000663002,你们哪里可以洗纹身吗？,,洗纹身
A1817780017988014,纹身纹的是化学系染料，我用皮秒洗过一点变化都没有洗不掉,洗纹身,洗纹身
A7419650003219001,可以洗掉手上纹身吗？,,洗纹身
A7261990002489001,纹了一个五角星能洗掉吗,,洗纹身
A8530000020731020,所以说 是纹身慢慢在变淡,,洗纹身
An,"我想资讯""果汁纹身怎么迅速洗掉""",,洗纹身
A1817780006870001,刚纹10天的纹身能洗吗？,,洗纹身
A8412990010931003,你好，有没有洗纹身？,,洗纹身
A1817780016711002,我满背纹身能洗干净吗,,洗纹身
A1817780016517002,"我想咨询""果汁纹身怎么迅速洗掉""",,洗纹身
A6658970002577005,胳膊上刻的字可以消除？,,洗纹身
A2875580004232014,不是，眼袋是在上眼皮，就是看起来眼皮是泡的那种,,眼部吸脂
A5015660005023002,眼皮抽脂会变双眼皮吗 本来内双肿眼泡,,眼部吸脂
A5854910001069011,我是肿眼泡,,眼部吸脂
A7830660000164016,我眼睛有点肿 分不清是眼球突 还是 脂肪多,,眼部吸脂
A7419650005976016,有肿眼泡现象,,眼部吸脂
A8911670000162007,眼皮脂肪太厚可能,,眼部吸脂
A5861350007856001,我是双眼皮但又是鱼泡眼,,眼部吸脂
A5860280007596001,可以去掉肿眼泡吗？,,眼部吸脂
A5854910005128001,肿眼泡怎么办,,眼部吸脂
A2875580016771008,单 肿眼泡 但不怎么松弛,,眼部吸脂
A9170690004907008,眼睑太厚了,,眼部吸脂
A5854910018212009,内双，眼部脂肪多的,,眼部吸脂
A1817780001513001,肿眼泡抽脂多少钱？,,眼部吸脂
A9170690007054006,肿眼泡 也可以吗,,眼部吸脂
A5861350009717004,肿泡眼怎么处理,,眼部吸脂
A9170690015647008,因为眼泡太肿，是不是还要吸脂啊,,眼部吸脂
A6658970002653007,有点肿眼泡,,眼部吸脂
A1527530006247011,肿眼泡是不是要抽纸,,眼部吸脂
A9170690011451002,请问。这个算是肿眼泡么,,眼部吸脂
A6068820015582007,肿眼泡能吗,,眼部吸脂
A5015660009029002,你好请问眼袋内抽会复发吗,,眼部吸脂
A5861350006974001,怎样去除肿眼泡？,,眼部吸脂
A5854910010826020,眼皮厚抽脂呢,,眼部吸脂
A2860740000454016,而且肿眼泡做了双眼皮还会有点肿眼泡,双眼皮,眼部吸脂
An,想咨询一下肿眼泡只做抽脂不个双眼皮可以吗,,眼部吸脂
A6903320001421005,眼眶有脂肪怎么做,,眼部吸脂
A18177800004530,问肉毒素可以祛腋臭吗？,,祛腋臭
A84129900001010,我想咨询一下腋臭怎么治疗,,祛腋臭
A59986000025510,去腋臭的呢,,祛腋臭
A50156600062120,你好，腋臭能治吗,,祛腋臭
A39968700038780,请问腋臭的治疗方法,,祛腋臭
A58602800136650,帮我朋友咨询一下治疗腋臭那个？,,祛腋臭
A58602800114430,去腋臭现在好多钱啊,,祛腋臭
A39968700053350,请问下十一活动有没有腋臭方面的？,,祛腋臭
A58602800077630,有没有除腋臭？,,祛腋臭
A57311000013370,质询注射腋臭的,,祛腋臭
A84129900037760,我有腋臭想看一下能不能做手术根除,,祛腋臭
A58602800124670,清新微波去腋臭多少钱呢,,祛腋臭
A58602800042000,你好！你们医院可做腋臭袪除术？是属于哪个科 ？,,祛腋臭
A84129900065740,咨询除腋臭手术,,祛腋臭
A57311000013360,注射腋臭要多少钱？,,祛腋臭
A60688200078150,腋臭打肉毒素不行么？,,祛腋臭
A37586100005030,腋臭手术最先进的,,祛腋臭
A84129900042870,腋臭微创手术多少钱,,祛腋臭
A84129900044790,腋臭手术费用大概多少,,祛腋臭
A58602800115040,去腋臭多少钱,,祛腋臭
A58602800113670,去除腋臭目前你们那有哪些技术，价格是多少呢,,祛腋臭
A58602800115410,腋臭手术好多钱,,祛腋臭
A6068820010991002,能治狐臭？,,祛腋臭
A84129900070360,腋臭有没有什么药吃能好呢？,,祛腋臭
A9170690014456000,胎记可以消吗,,祛胎记
A7261990003615008,这种大面积胎记治疗是用手术还是激光？,,祛胎记
A5861350007833001,如何去胎记,,祛胎记
A8911670001896020,那要是胎记呢,,祛胎记
A7261990001036014,胎记去除能完全去除,,祛胎记
A2773850000654001,你好我脸上有个胎记想看一看,,祛胎记
A8911670001494001,大面积胎记能消除吗,,祛胎记
A1817780000718003,你们那边有去胎记的吗,,祛胎记
A5731100000039001,你好 ?胎记能清除吗？,,祛胎记
A1527530003971001,胎记在脸上好取吗,,祛胎记
A5727500000489003,我想了解一下，胎记问题,,祛胎记
A4276530000775002,你好 褐色胎记能去吗,,祛胎记
A8412990001071001,去胎记，11岁,,祛胎记
A8997980001214002,胎记如何去除,,祛胎记
A1159720000172005,胎记是黑色的。,,祛胎记
A1800280000354002,你好，脸上胎记能清除,,祛胎记
A4276530016607002,大腿上有胎记可以整吗,,祛胎记
A8412990000702033,为什么会有胎记啊,,祛胎记
A9170690001031000,请问色素型胎记能去除吗,,祛胎记
A8911670005907003,胎印可整平吗？,,祛胎记
A1817780000956002,胎记的治疗,,祛胎记
A5854910003878004,你医院可以去胎记吗,,祛胎记
A2875580010914009,但我的胎记有点特殊  鼻子靠眼角这里,,祛胎记
A5861350010749005,你们那胎记能去吗,,祛胎记
A6068820016797001,你好，我想问一下你那能拆线吗？,,疤痕未拆线
A7830660004711000,我想问一下，我鼻子在上海做的，然后拆线没拆完，我现在，在石家庄，你们医院可以帮我拆吗？,鼻部整形,疤痕未拆线
A6068820012276010,拆线需要多少钱 眼尾吸了一丁点脂肪会有影响吗 拆线,,疤痕未拆线
A8592480004616000,拆线会留疤吗,,疤痕未拆线
A1817780017716010,拆线了就可以化妆了吗？,,疤痕未拆线
A5854910011241000,您好，我想咨询下，做双眼皮拆线后多久可以碰水呢,双眼皮,疤痕未拆线
A6708030001553000,有没有帮拆线的,,疤痕未拆线
A5854910006631000,那边可以双眼皮拆线吗,双眼皮,疤痕未拆线
A9170690009754020,拆线呢？,,疤痕未拆线
A9170690005908010,不是才能拆线吗,,疤痕未拆线
A8881750000297000,我是问一下，我在其他医院做的双眼皮，但是没时间去那里拆线，咱这边能拆线吗？,双眼皮,疤痕未拆线
A5860280012698000,我现在过来拆线,,疤痕未拆线
A1817780004936020,看看嘛，我明天要过去拆线联系你,,疤痕未拆线
A5854910015651002,想请问下你们医院可以拆线吗 做的眼袋 在外第做的,,疤痕未拆线
